Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_H2_30_1_hem-3,69.7359,-155.708,19.8285,9.35387,2.86205,-25.1138,-8.07442,-8.46697,8.58809
UID_H2_30_2_hem-20,-86.1644,359.135,214.873,154.549,-42.9141,-81.7538,-24.1884,37.9779,-25.9401
UID_H2_31_1_hem-2,-82.5934,-53.7111,-40.6958,7.76562,-20.6027,3.16918,4.44417,20.4329,-18.76
UID_H2_31_2_hem-6,-80.7536,-61.111,-18.7013,-10.5515,-9.035,11.457,3.43184,0.81538,-3.44288
UID_H2_32_1_hem-26,-55.3664,-102.202,-20.3249,-1.97023,-9.27966,1.40794,8.54569,-4.67775,3.2626
UID_H2_32_2_hem-8,-52.9744,-85.3657,-18.0917,-11.5477,-9.05756,-2.09155,-12.0606,-9.37196,-2.17215
UID_H2_32_3_hem-13,-82.0368,-84.6232,-27.5222,0.552438,-10.0607,4.94733,-1.21065,0.83836,5.89141
UID_H2_32_4_hem-2,43.0376,-143.379,17.1105,6.41785,0.288925,7.5438,-13.3956,-8.47252,-14.8149
UID_H2_33_1_hem-5,26.4308,376.915,24.4443,-85.0888,34.9569,-113.729,-147.727,-87.4753,12.5332
UID_H2_33_2_hem-6,-145.322,-0.916905,-27.9383,-15.8754,-2.20726,9.6555,13.8691,11.7714,6.03935
UID_H2_33_3_hem-3,-86.2342,5.35987,-6.7762,19.1956,21.7263,28.2014,-20.0772,30.7735,11.7161
UID_H2_34_1_hem-12,-94.9343,-56.9062,-21.1473,-11.918,-4.67397,-2.64394,18.3487,-12.4432,-10.7442
UID_H2_34_2_hem-9,-49.7985,-66.4281,-4.18434,-5.11547,4.75163,-5.15323,9.45842,-2.61827,0.0455903
UID_H2_34_3_hem-4,-146.474,-14.728,-40.2615,-23.1091,-7.96001,-17.4744,1.26121,-8.24554,5.72927
UID_H2_34_4_hem-17,-132.124,181.863,-49.2942,-54.2924,-32.5339,-81.9119,-216.421,226.462,-149.882
UID_H2_35_1_hem-4,0.00222176,-129.068,-0.496992,15.0674,5.61092,-7.78489,5.47364,-14.0298,-9.9923
UID_H2_35_2_hem-13,726.905,405.174,-218.786,-52.0261,13.1085,14.3531,33.9253,-65.5908,30.9665
UID_H2_36_1_hem-6,-140.454,373.94,89.7683,0.590247,167.634,153.236,-56.7167,60.8202,61.4185
UID_H2_37_1_hem-5,-157.591,7.21009,-37.1791,-46.0174,-0.763444,-1.159,26.5431,5.75423,15.0949
UID_H2_37_2_hem-5,-11.1727,-124.499,1.87693,7.45977,1.10422,3.65476,6.17578,-1.73722,-0.592793
UID_H2_37_3_hem-16,-201.7,50.6515,-22.5209,-23.5128,1.30105,12.0131,18.7727,0.760041,3.37522
UID_H2_37_4_hem-14,-296.232,126.786,-53.7364,-54.946,-15.9343,9.04088,-10.7247,-13.795,6.72778
UID_H2_37_5_hem-12,-137.433,-22.9329,-21.3416,-19.7196,-2.5217,4.33906,7.04818,-3.94312,4.79673
UID_H2_38_1_hem-7,-172.766,-6.85357,-43.7753,-26.4103,-16.118,11.3802,0.328827,2.28681,4.74633
UID_H2_38_2_hem-11,11.4724,-118.361,28.0221,4.90192,2.67641,7.0783,12.9753,3.49102,0.467901
UID_H2_38_3_hem-16,-52.9842,-67.3821,-5.37094,-6.67932,-3.14904,2.50807,-3.68929,-0.226171,-1.48939
UID_H2_38_4_hem-3,-245.28,100.32,-25.0696,-59.4342,11.6361,14.1101,-8.52957,10.5684,26.0159
UID_H2_39_1_hem-4,-140.507,47.0533,-3.65727,-48.5972,-3.94071,6.45565,-16.9678,-16.5418,-4.29281
UID_H2_3_1_hem-4,6.03031,-95.9642,-41.896,30.0965,-37.267,-25.3179,-12.4833,23.0804,11.9853
UID_H2_3_2_hem-5,28.1922,-140.394,1.74747,7.11837,-0.899241,-21.8401,-10.1396,-3.6415,9.26259
UID_H2_3_3_hem-21,-224.474,83.9962,-86.6056,-59.523,-28.6658,-9.78016,2.09873,-5.8339,-4.84447
UID_H2_3_4_hem-25,-280.336,193.73,-23.0621,-49.1994,15.2205,24.4058,1.20007,-5.78666,6.8585
UID_H2_40_1_hem-11,-145.03,-17.1172,-25.4516,-19.8367,-3.55896,3.09691,6.84752,-5.67526,4.83526
UID_H2_40_2_hem-19,-134.976,31.3293,6.86318,-12.8233,5.72634,29.4248,-0.854585,13.3952,-1.85877
UID_H2_40_3_hem-16,-107.834,89.5907,-53.3651,54.0607,-8.78762,-30.2571,34.8632,32.8357,-95.1858
UID_H2_40_4_hem-17,-218.754,40.8366,-55.7514,-49.1622,-22.4543,-13.039,-10.3418,-10.6898,-1.95997
UID_H2_40_5_hem-22,-226.105,150.195,-5.77384,-26.0597,25.4556,17.7907,2.21568,13.5242,34.0784
UID_H2_41_1_hem-6,-74.8331,-90.6056,-29.8307,-7.64122,-8.01546,-1.86371,-0.980507,-7.72324,-1.63216
UID_H2_41_2_hem-23,-167.229,11.343,-23.1966,-19.2041,4.94158,11.9334,4.48435,-7.57727,2.67397
UID_H2_41_3_hem-2,99.1038,-153.392,47.7646,21.3008,17.3624,-17.5053,-12.2005,-11.6082,3.74672
UID_H2_41_4_hem-3,-158.119,17.423,-18.0413,-21.6678,-0.998555,16.9723,9.24203,0.0772635,2.36976
UID_H2_41_5_hem-2,72.6714,-160.185,-11.529,43.6004,-11.2244,0.18587,-17.8497,15.202,7.49583
UID_H2_41_6_hem-10,-37.5097,-91.4496,-10.5611,-3.54918,-3.59185,-4.50999,6.15176,-4.57943,-0.261498
UID_H2_42_1_hem-6,380.905,28.562,-46.6496,226.74,136.216,6.66125,39.4873,16.9726,162.317
UID_H2_43_1_hem-14,-66.8295,-43.1278,-7.00113,-9.92131,-1.76026,-2.19074,-5.96591,2.23728,-2.92427
UID_H2_43_2_hem-10,-150.7,4.24071,-66.6949,-7.54931,-12.3059,-36.265,16.1095,-4.56558,-15.7521
UID_H2_43_3_hem-14,-42.0058,-73.0087,4.20779,6.12629,12.1917,8.83907,-9.1854,-1.52002,-6.96022
UID_H2_44_1_hem-10,-91.898,-48.085,-12.3273,-11.276,-2.67291,-6.5144,4.07766,-7.00327,15.1909
UID_H2_44_2_hem-8,-2.84904,242.754,204.79,112.055,26.8631,-92.8313,69.3061,-100.653,-58.4136
UID_H2_44_3_hem-26,-207.956,24.0995,-39.6435,-28.9031,-8.02261,9.18575,6.60215,-4.95197,3.44568
UID_H2_45_1_hem-3,441,-173.805,123.332,50.6851,7.06724,25.3018,-31.3162,-4.6383,-56.3555
UID_H2_46_1_hem-7,-31.7706,-90.4229,-0.828378,-7.68474,-1.23189,2.14763,1.70775,-1.43152,-3.87188
UID_H2_46_2_hem-21,-189.593,64.1655,-5.73724,-34.0853,0.974568,16.6949,8.85071,2.73612,9.0115
UID_H2_46_3_hem-10,-66.966,-91.2194,-14.3328,-3.84498,-7.53853,3.90148,3.25305,-1.26252,4.07689
UID_H2_46_4_hem-11,-6.87266,-120.194,4.59015,24.6614,9.1375,-14.4735,5.31961,-5.56233,-4.53973
UID_H2_46_5_hem-28,-201.365,33.6923,-39.6117,-39.5125,-11.8817,18.1808,0.275572,2.46824,3.07473
UID_H2_47_1_hem-10,-32.4529,236.486,76.0907,105.684,41.6297,-70.9934,-102.176,-35.7865,50.7646
UID_H2_47_2_hem-18,-51.0396,-17.1035,-15.7641,-1.5119,-6.94193,15.4761,-20.0763,23.7915,-7.3808
UID_H2_47_3_hem-4,-177.307,161.004,28.9395,29.1189,100.538,10.0591,24.0197,21.5637,38.3089
UID_H2_49_1_hem-28,-140.158,-23.7402,-21.462,-26.4646,-2.39323,10.551,5.39083,3.72946,1.09547
UID_H2_49_2_hem-10,-93.9779,-16.1169,0.00952818,-25.3635,0.50783,-19.8162,-3.24525,-10.7905,22.6224
UID_H2_49_3_hem-14,-104.357,18.7026,15.4676,-16.9046,19.7878,31.8102,-3.20787,9.64454,-9.69256
UID_H2_4_1_hem-16,-206.338,59.095,-34.5699,-37.4752,-24.9732,18.647,-12.3026,-7.2041,-14.662
UID_H2_50_1_hem-9,-42.2751,-16.8282,20.8126,4.25784,6.34367,-7.36995,6.13213,5.38897,0.158229
UID_H2_50_2_hem-11,-75.7949,-38.5889,15.7692,-16.2989,6.78838,0.933621,18.9159,-0.52633,12.2581
UID_H2_50_3_hem-11,-98.1961,-15.5499,11.0837,-5.54347,12.2807,5.7348,10.3233,-4.58883,13.6837
UID_H2_50_4_hem-22,-191.646,111.306,-65.2544,-6.70397,-27.4365,101.089,-11.8153,6.36977,10.1518
UID_H2_50_5_hem-7,-142.489,48.4575,-34.1847,-66.2851,12.021,-20.1289,31.7023,-40.2828,10.8677
UID_H2_51_1_hem-8,-226.907,78.5287,-79.7987,-22.8465,-31.3661,-10.0187,14.9601,-10.8684,9.09531
UID_H2_5_1_hem-22,-242.942,95.0891,-48.2936,-47.505,0.30562,21.1719,-8.63628,-5.64246,5.25752
UID_H2_6_1_hem-11,-43.6575,-85.377,4.52106,-0.92314,6.40642,8.40731,14.4845,1.21579,1.2225
UID_H2_6_2_hem-5,-6.82444,-131.501,-8.09919,0.671345,-5.16992,0.222252,-0.0852365,-5.55874,-3.76327
UID_H2_6_3_hem-15,-59.3379,-12.183,22.5396,-2.78602,19.0614,-1.89958,-27.9848,-13.356,6.89445
UID_H2_6_4_hem-7,-118.057,-11.351,-60.6442,-26.0015,-32.5894,-10.8482,-25.9851,8.52174,5.25132
UID_H2_6_5_hem-17,-54.818,11.6519,17.2107,-4.19287,16.2838,46.0342,-0.68547,20.9979,-17.3669
UID_H2_8_1_hem-3,-95.6934,-54.8431,-18.9878,-13.8573,-5.24648,2.17875,0.0322881,-10.6934,3.30628
UID_H40_10_1_hem-6,-68.4578,83.3869,-45.7302,31.6306,-43.7171,-13.8898,-23.5264,45.9914,10.2923
UID_H40_10_2_hem-5,-166.247,30.048,-37.1562,-0.877525,6.49599,10.8064,-10.2052,1.76196,19.7461
UID_H40_10_3_hem,-198.272,50.4131,-21.7039,-18.3743,-5.1976,34.4334,16.3056,-7.94808,0.000198953
UID_H40_10_4_hem-19,-26.6905,42.7185,54.074,42.5669,53.3247,2.12103,-16.4324,19.9899,57.028
UID_H40_10_5_hem-18,-135.318,2.71648,-2.30075,-12.4109,13.7375,6.83561,6.98221,-10.0117,9.23121
UID_H40_11_1_hem-18,-40.6569,-74.3517,-6.68171,3.56814,2.43986,-16.1515,-11.2503,-4.63633,11.2471
UID_H40_11_2_hem,-104.756,-15.1524,3.23425,0.888843,4.59312,1.67484,15.483,8.09044,16.1794
UID_H40_11_3_hem-2,-195.802,64.0975,-46.6444,-30.5737,-11.5745,-1.38837,34.0078,-11.9714,-28.0683
UID_H40_12_1_hem-7,-179.28,13.8833,-27.8236,-23.3908,-1.33027,9.14524,14.6467,-2.78501,0.465532
UID_H40_12_2_hem-13,-49.0309,-51.1974,-15.6121,-13.514,11.1255,-0.701849,-5.18887,-11.3106,-7.55804
UID_H40_12_3_hem-2,-114.375,1.34947,-4.92906,-5.83498,1.34012,20.8435,14.6687,-18.6377,-12.1227
UID_H40_12_4_hem-5,-159.044,153.747,-94.6163,34.5344,-33.8244,-39.7194,-4.70253,19.1556,3.44107
UID_H40_13_1_hem-22,-148.072,-2.28431,-35.6901,-34.2532,-17.5998,-0.676047,-2.99497,-10.5672,-7.80508
UID_H40_13_2_hem-2,-199.108,47.7715,-42.9956,-33.4562,-11.5159,3.81192,7.70057,-5.70128,-7.22732
UID_H40_13_3_hem,-11.0916,-125.158,-9.66224,-2.10688,-17.2285,-1.33723,3.29401,-9.92634,-1.12359
UID_H40_13_4_hem-5,-50.3668,-66.4173,-36.0626,22.1472,1.2246,-36.4033,18.7051,-9.51291,-21.729
UID_H40_13_5_hem-20,-127.663,-6.69682,-11.0549,-17.9013,10.5296,-5.78522,7.76819,-15.3134,13.4941
UID_H40_13_6_hem-7,-34.5497,-1.64804,-82.5972,-11.0983,-31.6623,54.0569,29.6257,1.25494,71.5813
UID_H40_13_7_hem,-92.9253,-47.3943,-3.2069,-12.1946,6.83627,0.790998,13.3882,-5.15246,9.61439
UID_H40_14_1_hem-6,-94.7114,-26.3224,-9.77999,-5.36394,10.7932,-13.995,-24.4511,-12.7127,11.5953
UID_H40_14_2_hem-8,-123.562,15.1496,-12.5284,-1.06375,-0.500779,-10.8792,14.2079,-9.15765,17.0548
UID_H40_14_3_hem-19,-91.1891,46.3706,14.0441,8.25104,25.9616,13.1953,-16.5899,19.464,-1.64472
UID_H40_14_4_hem,-192.182,25.0043,-60.1416,-11.3596,-17.4613,-4.07682,2.04933,-5.84826,-12.4634
UID_H40_14_5_hem-3,-76.3534,-52.23,-13.8455,-11.7013,-1.28783,10.3279,-2.9158,6.64674,-13.1938
UID_H40_14_6_hem-19,-36.1924,-30.847,27.9788,2.96275,19.9147,-3.21321,-18.6826,-8.53869,7.76324
UID_H40_15_1_hem-6,-180.422,131.922,46.1359,-15.4588,48.8736,49.5931,15.6704,4.53148,-15.3223
UID_H40_15_2_hem-20,-211.024,166.776,-20.7578,-37.8991,11.1864,25.4263,-27.3922,16.517,6.00318
UID_H40_15_3_hem-21,-78.7508,-46.5525,-8.10044,-14.0542,1.49781,13.6677,4.21902,4.87517,-2.91543
UID_H40_18_1_hem-2,-75.8933,-6.86759,12.7322,-13.431,12.4557,22.8185,-2.93089,-1.28107,-11.549
UID_H40_18_2_hem-10,-57.4878,-47.7355,-68.8005,6.1393,-24.5689,-19.996,12.2573,-22.9527,-15.2462
UID_H40_18_3_hem-19,-25.1148,-93.4978,-32.7683,-4.20254,-33.166,5.80508,-14.0749,21.8272,-7.38163
UID_H40_18_4_hem-24,-61.8945,-6.31906,33.0098,-1.56151,28.1734,-24.9766,-0.544943,8.39235,31.9595
UID_H40_18_5_hem-14,-97.0714,38.4091,37.8369,-16.8437,24.7745,-3.28673,-16.6542,-23.8836,23.3562
UID_H40_19_1_hem-22,-186.695,310.788,161.156,-42.6021,-63.5658,-42.7027,-203.675,-43.9861,-41.1007
UID_H40_19_2_hem-33,-110.615,50.895,16.4742,-14.7513,7.86901,2.5293,-41.9656,-11.3008,1.09635
UID_H40_19_3_hem-10,-92.4015,-8.53343,-11.4606,-23.4583,-5.49419,17.2334,-34.3075,-2.11242,-1.63457
UID_H40_19_4_hem-20,-183.08,51.9763,-27.3164,-37.3227,-11.9847,26.3256,0.393716,1.92393,-10.0767
UID_H40_19_5_hem-50,-281.676,134.61,-39.044,-60.0414,-5.8938,7.90187,-13.9039,-18.481,-2.3501
UID_H40_19_6_hem-27,-195.856,110.588,-80.8965,14.3792,-23.8737,-5.44222,-20.8787,34.5598,14.3956
UID_H40_19_7_hem-14,-172.343,6.47831,-53.5064,-11.4547,-7.69205,3.24826,16.3378,1.77275,-19.9344
UID_H40_19_8_hem-25,-173.683,350.8,261.137,43.8691,3.50059,20.8542,-41.7805,-73.4941,-16.6274
UID_H40_19_9_hem-16,-64.9762,-74.1788,-7.4313,-8.62909,-5.85788,-3.75019,10.7199,5.6674,4.51948
UID_H40_1_1_hem-4,-115.599,54.1241,18.5627,-19.6732,13.8316,3.38375,-41.2525,-11.9249,-4.16036
UID_H40_1_2_hem-11,60.7739,201.462,55.5859,74.5025,37.7229,25.7546,69.7898,55.827,-143.341
UID_H40_1_3_hem-19,-203.818,108.3,-81.6661,6.98475,-23.1249,-0.936857,-17.6393,30.2054,15.1621
UID_H40_1_4_hem-36,-166.138,345.517,262.687,49.8391,1.22389,19.6403,-48.7779,-81.7216,-12.5535
UID_H40_1_5_hem-13,50.6194,-126.927,35.9916,4.85319,4.55082,-25.1769,-13.5745,-7.96989,9.03956
UID_H40_20_1_hem-14,767.448,185.316,-6.07994,-170.091,-8.55625,-150.748,-104.522,-17.7529,136.112
UID_H40_20_2_hem-11,-109.25,-11.6972,-0.0831841,-32.8998,37.2044,5.13847,1.3225,-18.029,13.4048
UID_H40_20_3_hem-14,-151.574,82.8373,-37.2252,-2.8853,-17.8137,14.0314,4.38776,9.23453,-14.4263
UID_H40_20_4_hem-16,-165.628,68.4787,8.26736,-4.36767,16.54,19.1634,1.3419,3.59846,2.6959
UID_H40_20_5_hem,-178.784,24.7536,-25.9164,-24.6367,-0.676592,-0.316854,-7.10605,-9.15999,14.929
UID_H40_21_1_hem-9,-9.44122,29.7837,70.8207,27.947,24.5505,7.15213,-26.1547,-14.1133,17.4012
UID_H40_21_2_hem-15,-267.87,177.801,-17.1021,-42.3631,6.70024,-19.2017,-24.6439,-11.1655,30.9742
UID_H40_21_3_hem-13,-87.1795,16.7091,6.71598,22.2184,-0.796856,25.8507,26.316,-6.86311,36.9497
UID_H40_21_4_hem-9,-144.747,45.5024,1.56942,-16.6164,-2.26805,17.9746,21.5078,4.87163,-3.31924
UID_H40_21_5_hem-13,-116.245,18.6325,-19.9988,-21.8596,13.7825,-0.404599,14.0394,3.53303,-0.2382
UID_H40_21_6_hem-21,-19.0839,-21.2313,-0.0882176,-25.0583,0.497781,-13.5712,-32.5935,1.87415,-2.07782
UID_H40_22_1_hem-9,-143.584,30.5493,9.06534,-25.2146,22.4431,16.3902,-13.5361,-16.0742,0.268731
UID_H40_22_2_hem-14,-96.6655,-27.4157,-11.2828,-7.80475,8.52578,-14.0584,-25.6574,-9.84286,11.7757
UID_H40_22_3_hem-7,-92.7387,53.511,10.7102,12.5878,25.258,13.6109,-17.9904,19.5245,-5.51756
UID_H40_22_4_hem-12,-148.824,-30.2348,-37.6887,-17.5711,-8.07906,-6.20307,-1.38716,8.92336,-6.26465
UID_H40_22_5_hem-7,-1.61416,75.181,29.9678,66.3113,25.0008,-60.7227,-18.7114,21.7137,38.6118
UID_H40_22_6_hem-5,-164.153,-13.1331,-56.2649,-0.83072,-13.229,-17.2532,14.354,-3.36004,-11.9501
UID_H40_22_7_hem-23,-45.0345,-22.3387,29.522,3.18858,20.1031,-4.53754,-20.9863,-8.77645,7.43511
UID_H40_23_1_hem-15,-291.045,172.169,-55.201,-22.1218,-7.73449,26.865,-14.6029,8.09694,5.04407
UID_H40_23_2_hem-13,-148.78,-13.5051,-31.3055,-17.6091,-9.99551,-2.83916,-4.47482,-9.15745,5.9493
UID_H40_23_3_hem-14,-80.0951,-37.6269,-20.8326,17.5382,-10.3635,-21.1195,26.5632,1.89232,-2.20716
UID_H40_23_4_hem-7,-2.89219,-27.8714,52.0537,7.8341,11.6926,28.3243,-32.2751,2.09564,4.67803
UID_H40_23_5_hem,-120.349,-46.6604,-37.9865,-30.8525,-12.8024,-6.3207,6.83088,-6.46544,5.89999
UID_H40_23_6_hem-6,-256.377,91.5521,-38.7501,-38.9946,4.48316,1.60862,10.5467,-14.4775,16.8481
UID_H40_23_7_hem-12,-89.5862,-42.6721,-7.43145,-10.89,8.91391,-16.4423,15.6369,-22.9154,7.01793
UID_H40_23_8_hem,-115.358,-19.584,4.3149,-26.5957,-6.79891,12.7043,18.1952,-2.47965,-2.83934
UID_H40_24_10_hem-13,-137.733,-20.795,-26.6488,-11.4141,-7.83881,-7.91093,-7.45423,-11.362,0.36212
UID_H40_24_11_hem,-64.9668,-59.6121,-10.0031,22.2125,-30.075,-16.6317,23.0258,-3.63431,3.96992
UID_H40_24_12_hem-31,6.34348,-42.4895,44.506,3.0445,19.5403,19.1433,-22.464,0.75533,-0.378495
UID_H40_24_13_hem,-113.855,-50.1677,-45.0483,-17.1952,-30.8325,3.70312,1.30664,3.98818,4.11907
UID_H40_24_14_hem-2,-254.992,87.3057,-36.3977,-33.3473,5.5517,3.5111,7.70528,-9.85317,14.9943
UID_H40_24_1_hem-17,-62.855,38.1346,75.6046,17.1881,49.9287,17.593,-14.8569,-2.76173,16.0395
UID_H40_24_2_hem-34,-201.419,61.1326,-56.6055,-11.8424,-17.3606,23.2835,3.56524,9.47796,-4.5538
UID_H40_24_3_hem-33,-77.7502,35.3291,26.7252,-22.2248,11.0011,33.9471,16.599,19.793,-6.66443
UID_H40_24_4_hem-3,-27.0503,-15.9855,38.3659,51.227,8.53725,-11.4416,48.3463,18.5834,-55.3644
UID_H40_24_5_hem-12,-93.1225,85.227,-15.7023,49.9309,1.40467,3.57409,-71.2869,13.1512,50.1958
UID_H40_24_6_hem-7,-84.9766,-27.7355,8.11208,-3.45367,-7.17378,-16.3399,-4.58868,-5.59,-9.41999
UID_H40_24_7_hem-16,-1.47538,-104.937,-13.8662,14.4588,-10.6415,-0.568806,-8.47483,12.7135,2.09748
UID_H40_24_8_hem-4,-51.0446,54.8334,-12.407,21.7539,-8.29275,-40.8727,-63.8495,5.69216,37.9302
UID_H40_24_9_hem,-279.819,98.0781,-36.6515,-49.4717,-4.65304,16.4804,11.9757,-4.51205,8.20588
UID_H40_25_1_hem-20,213.535,115.926,133.674,303.345,-268.066,52.2702,-278.445,125.712,-201.487
UID_H40_25_2_hem-24,-52.7575,-51.1329,24.2255,-3.06635,7.31839,12.315,-1.90227,-0.775266,5.6596
UID_H40_2_1_hem-10,-59.7158,-55.9769,-10.3074,-15.9892,-11.7094,-6.02201,-18.4486,-8.29952,8.23378
UID_H40_2_2_hem-21,-114.414,24.6448,22.4715,-7.38949,16.0206,-9.48897,3.88189,-5.3555,13.2007
UID_H40_2_3_hem-23,-185.402,9.72939,-44.9835,-28.215,-5.06586,2.75732,18.7568,-16.2239,1.969
UID_H40_2_4_hem-2,-10.5831,-9.70148,88.2061,0.0612119,43.9722,1.40013,-2.12639,-7.94626,22.1194
UID_H40_2_5_hem-7,-78.1797,-71.7933,-19.9162,-1.25918,-0.884782,1.60174,28.3949,10.4596,-6.10209
UID_H40_2_6_hem-4,-72.6331,-3.48405,14.3964,-11.5038,15.0563,23.2019,3.27294,-3.04907,-22.7494
UID_H40_3_1_hem-2,-57.6661,248.397,98.6543,188.007,-273.721,11.0413,196.679,159.397,131.975
UID_H40_3_2_hem-4,-63.1445,277.561,208.352,1.26385,29.941,8.11142,26.0911,-54.9128,-72.543
UID_H40_3_3_hem-21,-112.727,22.6943,17.4625,-9.90775,12.5469,-8.33022,0.134647,-5.19511,17.1408
UID_H40_3_4_hem-19,-182.097,8.41343,-41.4441,-23.6561,-8.60464,6.91555,11.1809,-13.8636,2.70375
UID_H40_4_1_hem-16,-108.467,39.9756,-29.6051,48.5588,-26.5499,14.4163,23.263,15.3171,13.6494
UID_H40_4_2_hem-22,-122.168,-45.8115,-39.6006,-7.44782,-10.6927,-14.5887,13.1744,-10.9744,-0.684153
UID_H40_4_3_hem-18,558.02,332.245,-183.299,124.324,214.353,-295.645,275.863,-22.7763,157.208
UID_H40_4_4_hem-19,5.65379,-76.2128,9.48429,40.2725,0.205961,25.2609,-4.53751,19.537,21.3674
UID_H40_4_5_hem-23,-114.873,52.2943,16.5591,-16.8923,11.0572,1.50383,-42.7042,-10.9458,-0.637742
UID_H40_4_6_hem,-88.6235,-14.7546,-8.91751,-22.7306,-8.29844,18.362,-36.4598,-1.47238,1.90535
UID_H40_4_7_hem-7,-284.534,122.071,-36.4315,-64.7694,-12.5727,3.88545,-26.7209,-18.312,-1.84405
UID_H40_4_8_hem-33,-203.556,118.891,-85.401,9.69332,-27.2921,-1.52632,-17.7872,32.7176,18.3634
UID_H40_4_9_hem-10,-163.468,348.412,267.152,65.4997,13.6519,-34.151,-24.154,-60.1009,2.99687
UID_H40_5_1_hem-2,-167.338,99.5548,-57.3247,21.4478,-26.006,-26.8684,-21.1224,7.05125,21.0498
UID_H40_5_2_hem-7,-60.1022,-41.2406,-32.1496,7.16882,-20.1311,-2.51499,-6.28214,15.1026,-4.81888
UID_H40_5_3_hem-9,-117.405,20.8003,-16.6528,-13.8543,15.9253,-1.09376,13.4657,4.27176,-5.64081
UID_H40_5_4_hem-11,-112.474,8.76677,-38.4879,1.77685,-10.97,-18.0098,21.2515,-12.188,-31.9668
UID_H40_6_1_hem-3,12.4354,64.3684,67.96,67.9562,0.1365,14.158,19.8554,21.8396,2.11305
UID_H40_6_2_hem-7,-180.245,133.573,53.8004,-10.6026,52.0529,44.9072,12.809,-0.563183,-8.81155
UID_H40_6_3_hem-11,-143.699,244.018,168.356,-2.36445,34.796,-31.8962,-46.1733,-21.1239,-25.2224
UID_H40_6_4_hem-23,171.318,470.146,-85.7738,208.398,33.59,-195.208,82.7834,-107.492,124.351
UID_H40_6_5_hem-8,-46.8897,-61.0761,-4.10582,-11.7504,11.117,-22.1093,16.1626,-21.9609,18.8937
UID_H40_6_6_hem-7,-135.187,-20.591,-34.1256,-22.9021,7.11974,-4.06366,18.2656,-10.0096,0.0983974
UID_H40_7_1_hem-23,-87.3843,75.5351,7.96482,20.9473,19.9923,1.03411,-19.8605,26.8768,-6.52049
UID_H40_7_2_hem,801.381,211.75,-178.125,-76.2491,-2.4613,-23.1943,-13.1305,-69.9132,-87.1969
UID_H40_7_3_hem-17,-201.771,36.9198,-62.9648,-12.9272,-19.3028,-2.9206,-1.09159,-1.88623,-11.0123
UID_H40_7_4_hem-13,-35.8772,-13.5954,21.056,23.4063,21.293,-51.4184,-9.60016,-4.82831,25.4469
UID_H40_7_5_hem-7,-37.7143,-28.5711,30.4261,2.61587,21.5293,-2.77624,-18.1376,-7.13767,5.31809
UID_H40_7_6_hem-5,20.1522,64.3097,66.1181,76.6889,-9.12182,17.945,23.6358,23.68,9.54508
UID_H40_7_7_hem-9,-174.897,123.932,51.2132,-8.35516,50.2322,38.7702,12.6196,-3.5162,-9.83557
UID_H40_8_1_hem-11,-88.6285,-30.7952,-10.549,-5.20697,8.65938,-15.7823,-25.0591,-12.7597,8.85028
UID_H40_8_2_hem-10,-42.71,163.63,113.746,80.6605,-2.19663,4.37241,182.642,40.1743,-97.4152
UID_H40_8_3_hem-24,-104.778,42.2775,-24.8051,22.727,-7.72587,-13.0849,15.7435,-3.41356,22.5212
UID_H40_8_4_hem-4,-88.5206,40.2278,9.98525,14.1799,26.4675,7.63326,-16.4622,19.8552,-4.90684
UID_H40_8_5_hem-2,780.615,207.866,-146.856,-50.827,39.3418,-15.3738,-31.3581,-70.2853,-88.9593
UID_H40_8_6_hem,-200.307,34.2006,-63.4109,-8.9608,-21.3481,-6.68072,2.49673,-5.4848,-10.4465
UID_H40_8_7_hem-8,-35.0358,-19.9885,21.5029,22.8441,21.23,-50.6615,-10.8616,-5.48796,26.4397
UID_H40_9_1_hem-16,-116.94,275.331,171.324,33.7334,40.8137,-27.0791,36.1337,-57.3849,-63.7409
UID_H40_9_2_hem-15,-113.709,-2.29779,-15.6058,-5.11374,-12.9126,8.40183,-6.6368,-0.785831,5.67706
UID_H40_9_3_hem-7,-88.2747,43.4988,15.0461,11.2781,25.3769,11.4928,-16.4681,19.6195,-0.272562
UID_H40_9_4_hem-5,-60.4446,50.8315,33.8797,27.8099,-0.777469,21.0906,27.2631,29.7803,15.587
UID_H40_9_5_hem,-189.738,20.0672,-62.5935,-5.74119,-12.3325,-7.50487,0.386175,-5.58498,-18.1194
UID_H40_9_6_hem-7,-33.4357,-25.7308,20.8105,21.6478,22.3597,-49.9645,-10.8452,-6.64649,25.9434
UID_H40_9_7_hem,-71.9356,-54.7772,-7.13916,-15.6727,-4.09964,11.8421,1.6481,-5.31003,-8.38995
UID_H40_9_8_hem-11,-35.377,-32.8833,27.3742,2.3305,19.9569,-3.9631,-18.375,-6.8801,6.8458
UID_H46_11_1_hem-2,-57.2283,-6.43168,15.0558,-11.4364,15.8607,-4.37167,9.81662,22.9381,16.5532
UID_H46_12_1_hem-7,-118.637,34.2866,12.6726,-1.29886,-13.3236,33.7145,41.4135,30.1642,-27.6086
UID_H46_16_1_hem-11,-14.6556,-72.4552,-22.308,-6.18924,6.53896,-58.1964,9.64219,-35.3861,-12.47
