Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized)
UID_H2_10_2_hem-9,-0.153865,-0.796619,-0.131706,-0.0609392,-0.0896057,0.0442338,-0.17033,-0.144597,-0.158829
UID_H2_10_3_hem-12,2.82469,0.275067,2.04343,-3.40807,-2.8792,-2.95764,1.10368,-2.6233,0.285027
UID_H2_10_4_hem-10,-0.187386,-0.738887,-0.0654856,-0.00903466,-0.0378486,0.197494,0.0709459,-0.220335,-0.155391
UID_H2_11_1_hem-4,0.0748519,-1.09429,-0.0826062,0.097007,0.108396,-0.329222,0.592503,-0.322458,-0.161854
UID_H2_11_2_hem-14,-0.630731,0.118381,-0.407334,-0.606097,-0.172178,0.238179,0.0312554,-0.0901139,-0.133995
UID_H2_12_1_hem-20,-1.15914,0.903827,-0.58686,-0.743393,0.0338402,0.265782,0.134039,-0.0575373,0.636098
UID_H2_13_1_hem-23,-0.834208,0.560568,-0.289811,-0.549335,0.126378,0.39046,-0.481083,-0.250464,0.419185
UID_H2_13_2_hem-6,0.0223125,-1.1873,-0.0484639,0.239467,-0.143637,0.040427,0.00583486,-0.037321,-0.0817004
UID_H2_14_1_hem-14,-0.361737,-0.115917,-0.698315,0.0847758,-0.628548,-0.633729,-0.127541,0.464368,0.384296
UID_H2_15_1_hem-15,-0.874391,0.784834,-0.705745,-0.605013,-0.150401,-0.327626,0.194437,-0.0194368,0.0461953
UID_H2_16_1_hem-23,-0.877394,0.766661,-0.633274,0.0613316,-0.308126,0.650116,-0.324672,0.126394,1.07334
UID_H2_17_1_hem-5,-1.12159,2.04704,-0.10066,0.642318,-0.0203166,-0.466198,-1.06272,0.253298,1.11307
UID_H2_18_1_hem-16,-0.511696,0.638398,0.207005,-0.62963,1.63587,0.611114,0.546197,-0.750461,0.482497
UID_H2_19_1_hem-17,-0.885823,2.35441,-0.993369,0.687864,-1.16766,-0.547657,-1.96336,0.648287,-2.18575
UID_H2_1_1_hem-18,-0.856753,0.419195,-0.40439,-0.422101,0.0536016,0.283054,0.547354,0.0707815,-0.00313654
UID_H2_1_2_hem-20,-1.27711,1.02809,-0.884323,-0.970381,-0.32695,0.276318,-0.365214,-0.472452,0.264426
UID_H2_1_3_hem-16,-0.587418,-0.178382,-0.336708,-0.358296,-0.108044,0.144975,0.203195,-0.152867,0.197485
UID_H2_20_1_hem-18,-1.04191,0.764017,-0.770121,-0.89588,-0.0194518,0.526537,-0.31076,-0.0994141,0.1339
UID_H2_21_1_hem-14,0.682951,-0.111677,-2.34136,2.58077,-0.814416,-2.44571,2.82619,-0.998723,-0.559526
UID_H2_21_2_hem-6,0.172218,0.658095,-0.303397,0.465213,-0.44484,3.03262,-0.527767,0.0885676,-1.20821
UID_H2_22_1_hem-27,-0.860354,0.919796,0.444193,-0.669021,0.51205,0.864734,0.214704,-0.101706,0.0414016
UID_H2_23_1_hem-16,-0.79043,1.29219,1.43347,-0.563848,1.05184,1.42807,0.63377,0.29036,0.202709
UID_H2_24_1_hem-28,-0.825661,0.252479,-0.721276,-1.00728,-0.220541,-0.498667,-0.337525,-0.201784,0.48797
UID_H2_25_1_hem-9,-0.465674,-0.468025,-0.497175,-0.335712,-0.14671,0.021015,0.182247,-0.372423,-0.0625616
UID_H2_26_1_hem-11,-1.21601,1.19191,-0.826947,-0.55787,-0.153814,0.620364,0.257806,0.669248,0.702992
UID_H2_26_2_hem-20,-1.1402,1.17713,-0.256379,-1.2176,0.798372,-0.355461,0.471151,-1.08072,1.65205
UID_H2_27_1_hem-15,-0.996902,1.96704,0.00382519,-0.766267,0.456426,0.956534,-0.112641,0.91571,-0.438574
UID_H2_27_2_hem-9,-0.397163,-0.11776,0.429261,-0.210147,0.208109,0.2061,0.538737,-0.0841577,0.223221
UID_H2_27_3_hem-12,-0.459421,-0.129808,-0.397998,-0.341788,-0.360635,0.068312,0.300644,0.139087,-0.0241185
UID_H2_28_1_hem-3,0.152864,-0.937179,-0.0707293,0.400165,-0.0927937,-0.387684,0.132151,0.287709,-0.145556
UID_H2_28_2_hem-23,-0.467064,0.222958,0.608981,-0.193303,0.465227,0.787357,0.437865,0.0827363,-0.103452
UID_H2_29_1_hem-5,-0.305297,-0.35932,-0.544078,-0.161914,-0.390018,-0.425215,-0.250214,-0.101886,-0.319575
UID_H2_29_2_hem-9,-0.217406,-0.683105,-0.0901657,-0.0904223,-0.0918949,0.262558,0.273099,0.0674515,-0.0303532
UID_H2_29_3_hem-9,-0.267365,0.115011,-0.764121,0.372898,-0.913033,-0.0191847,-0.156432,0.96388,-0.849176
UID_H2_2_1_hem-14,-0.628196,-0.0263377,-0.375707,-0.341315,0.00567455,0.458645,0.0821021,0.154927,0.0429469
UID_H2_30_1_hem-3,0.297522,-1.23888,0.322949,0.172973,0.0640118,-0.628095,-0.2315,-0.26834,0.286588
UID_H2_30_2_hem-20,-0.367613,2.85743,3.49967,2.85794,-0.959805,-2.04466,-0.693499,1.20362,-0.865632
UID_H2_31_1_hem-2,-0.352377,-0.427349,-0.662819,0.143603,-0.460794,0.0792609,0.127417,0.647573,-0.626031
UID_H2_31_2_hem-6,-0.344528,-0.486225,-0.304591,-0.19512,-0.202074,0.286539,0.0983934,0.0258415,-0.11489
UID_H2_32_1_hem-26,-0.236215,-0.813166,-0.331035,-0.0364338,-0.207546,0.0352124,0.245011,-0.14825,0.108874
UID_H2_32_2_hem-8,-0.22601,-0.679206,-0.294663,-0.213542,-0.202579,-0.0523095,-0.345786,-0.297022,-0.0724855
UID_H2_32_3_hem-13,-0.350002,-0.673298,-0.448258,0.0102158,-0.225016,0.123732,-0.0347101,0.0265698,0.196599
UID_H2_32_4_hem-2,0.183616,-1.14079,0.278682,0.11868,0.00646201,0.18867,-0.38406,-0.268516,-0.494381
UID_H2_33_1_hem-5,0.112764,2.99889,0.398128,-1.57347,0.781837,-2.84434,-4.23543,-2.77232,0.41824
UID_H2_33_2_hem-6,-0.620005,-0.00729529,-0.455036,-0.293571,-0.049367,0.241483,0.397636,0.373067,0.201536
UID_H2_33_3_hem-3,-0.36791,0.0426455,-0.110365,0.354968,0.485925,0.705314,-0.575628,0.975293,0.390972
UID_H2_34_1_hem-12,-0.405028,-0.45277,-0.344428,-0.22039,-0.104537,-0.0661248,0.52607,-0.394358,-0.358538
UID_H2_34_2_hem-9,-0.212461,-0.52853,-0.0681509,-0.094596,0.106274,-0.128882,0.27118,-0.08298,0.00152137
UID_H2_34_3_hem-4,-0.624917,-0.117182,-0.655745,-0.427336,-0.178031,-0.437033,0.0361598,-0.261323,0.191188
UID_H2_34_4_hem-17,-0.563697,1.44698,-0.802862,-1.00398,-0.727643,-2.04861,-6.20495,7.17717,-5.00162
UID_H2_35_1_hem-4,9.47894e-06,-1.02692,-0.00809459,0.278629,0.125492,-0.194699,0.156933,-0.444641,-0.333447
UID_H2_35_2_hem-13,3.10127,3.22374,-3.56341,-0.962074,0.293181,0.35897,0.972664,-2.07874,1.03336
UID_H2_36_1_hem-6,-0.599233,2.97523,1.46207,0.0109149,3.74926,3.83241,-1.62611,1.92755,2.04956
UID_H2_37_1_hem-5,-0.672346,0.0573666,-0.605542,-0.85096,-0.017075,-0.0289866,0.76101,0.182366,0.503724
UID_H2_37_2_hem-5,-0.0476672,-0.990566,0.0305698,0.137947,0.0246967,0.0914052,0.177064,-0.0550571,-0.0197817
UID_H2_37_3_hem-16,-0.860533,0.403005,-0.366801,-0.434801,0.0290989,0.300447,0.538227,0.0240877,0.112632
UID_H2_37_4_hem-14,-1.26385,1.00877,-0.875213,-1.01607,-0.356382,0.226112,-0.307484,-0.437198,0.224509
UID_H2_37_5_hem-12,-0.586347,-0.182464,-0.347594,-0.364658,-0.0563996,0.108519,0.202076,-0.124968,0.160069
UID_H2_38_1_hem-7,-0.73709,-0.05453,-0.712975,-0.488383,-0.36049,0.284617,0.00942772,0.072475,0.158387
UID_H2_38_2_hem-11,0.048946,-0.941733,0.4564,0.0906469,0.0598597,0.177028,0.372011,0.11064,0.0156141
UID_H2_38_3_hem-16,-0.226052,-0.536121,-0.0874773,-0.123515,-0.0704306,0.0627265,-0.105774,-0.00716795,-0.0497016
UID_H2_38_4_hem-3,-1.04646,0.79819,-0.408311,-1.09907,0.26025,0.352891,-0.244549,0.33494,0.868162
UID_H2_39_1_hem-4,-0.599459,0.374376,-0.0595664,-0.898666,-0.0881368,0.161455,-0.48648,-0.524254,-0.143253
UID_H2_3_1_hem-4,0.0257278,-0.763533,-0.682366,0.556549,-0.833504,-0.633199,-0.357906,0.731478,0.399954
UID_H2_3_2_hem-5,0.120279,-1.11703,0.0284614,0.131634,-0.0201122,-0.54622,-0.290709,-0.115409,0.309096
UID_H2_3_3_hem-21,-0.957696,0.66831,-1.41056,-1.10071,-0.641131,-0.244601,0.060172,-0.184891,-0.161662
UID_H2_3_4_hem-25,-1.19603,1.5414,-0.375616,-0.909802,0.340417,0.610388,0.0344068,-0.183394,0.228871
UID_H2_40_1_hem-11,-0.618756,-0.136192,-0.414534,-0.366824,-0.0795986,0.0774534,0.196323,-0.179864,0.161355
UID_H2_40_2_hem-19,-0.575862,0.24927,0.111782,-0.237131,0.128074,0.735912,-0.0245016,0.42453,-0.0620279
UID_H2_40_3_hem-16,-0.460063,0.712822,-0.869166,0.999698,-0.196542,-0.756727,0.999552,1.04065,-3.17639
UID_H2_40_4_hem-17,-0.933292,0.324914,-0.90803,-0.909115,-0.502207,-0.326105,-0.296506,-0.338786,-0.0654049
UID_H2_40_5_hem-22,-0.964656,1.19501,-0.0940393,-0.481899,0.569333,0.444944,0.0635252,0.428618,1.13721
UID_H2_41_1_hem-6,-0.319268,-0.720897,-0.485857,-0.141303,-0.179272,-0.0466111,-0.0281118,-0.24477,-0.0544658
UID_H2_41_2_hem-23,-0.713468,0.0902502,-0.377806,-0.355125,0.110522,0.298452,0.12857,-0.240144,0.0892316
UID_H2_41_3_hem-2,0.422817,-1.22045,0.777948,0.393898,0.388323,-0.437805,-0.349798,-0.367895,0.12503
UID_H2_41_4_hem-3,-0.674599,0.138625,-0.293841,-0.400685,-0.0223334,0.424476,0.264976,0.00244868,0.0790798
UID_H2_41_5_hem-2,0.310046,-1.2745,-0.187775,0.806265,-0.251042,0.00464859,-0.511764,0.481791,0.250139
UID_H2_41_6_hem-10,-0.160032,-0.727612,-0.172011,-0.0656319,-0.0803342,-0.112794,0.176376,-0.145134,-0.00872628
UID_H2_42_1_hem-6,1.6251,0.227252,-0.759789,4.19291,3.04658,0.166597,1.13213,0.537905,5.4166
UID_H2_43_1_hem-14,-0.285122,-0.343143,-0.114028,-0.183466,-0.0393695,-0.0547902,-0.171047,0.0709051,-0.0975842
UID_H2_43_2_hem-10,-0.642946,0.0337409,-1.08627,-0.139603,-0.27523,-0.906985,0.46187,-0.144695,-0.525655
UID_H2_43_3_hem-14,-0.179214,-0.580888,0.0685328,0.113288,0.272676,0.221064,-0.263352,-0.0481734,-0.232265
UID_H2_44_1_hem-10,-0.392074,-0.382585,-0.200777,-0.208517,-0.0597816,-0.162925,0.116909,-0.221952,0.506927
UID_H2_44_2_hem-8,-0.0121552,1.93145,3.33544,2.07214,0.600813,-2.3217,1.98706,-3.18997,-1.94929
UID_H2_44_3_hem-26,-0.887225,0.191746,-0.64568,-0.534479,-0.179431,0.229735,0.189288,-0.156941,0.114984
UID_H2_45_1_hem-3,1.88148,-1.38287,2.00873,0.937276,0.158064,0.632796,-0.897857,-0.147,-1.88061
UID_H2_46_1_hem-7,-0.135546,-0.719444,-0.0134919,-0.142107,-0.027552,0.0537119,0.0489624,-0.0453687,-0.129206
UID_H2_46_2_hem-21,-0.808879,0.510528,-0.0934433,-0.630309,0.0217969,0.417538,0.253756,0.0867148,0.300718
UID_H2_46_3_hem-10,-0.285704,-0.725781,-0.233441,-0.0711019,-0.168605,0.0975757,0.0932674,-0.0400126,0.136047
UID_H2_46_4_hem-11,-0.0293215,-0.956313,0.0747605,0.456042,0.204367,-0.36198,0.152517,-0.176285,-0.151493
UID_H2_46_5_hem-28,-0.859103,0.268071,-0.645162,-0.73067,-0.265742,0.454701,0.00790086,0.0782251,0.102605
UID_H2_47_1_hem-10,-0.138457,1.88158,1.2393,1.95432,0.931077,-1.77554,-2.92945,-1.13417,1.69404
UID_H2_47_2_hem-18,-0.217756,-0.136083,-0.256752,-0.0279583,-0.155261,0.387057,-0.575601,0.754016,-0.2463
UID_H2_47_3_hem-4,-0.756463,1.28102,0.471343,0.53847,2.24861,0.251578,0.688662,0.683409,1.27839
UID_H2_49_1_hem-28,-0.597971,-0.188887,-0.349555,-0.489387,-0.0535262,0.263879,0.154559,0.118196,0.0365563
UID_H2_49_2_hem-10,-0.400948,-0.128233,0.000155187,-0.469026,0.011358,-0.495601,-0.0930436,-0.341979,0.75492
UID_H2_49_3_hem-14,-0.445227,0.148806,0.251923,-0.312602,0.442569,0.795571,-0.0919721,0.305661,-0.323445
UID_H2_4_1_hem-16,-0.880322,0.470185,-0.563044,-0.692996,-0.558543,0.46636,-0.352725,-0.228317,-0.489276
UID_H2_50_1_hem-9,-0.180363,-0.133892,0.338977,0.0787366,0.141881,-0.184322,0.175813,0.17079,0.00528018
UID_H2_50_2_hem-11,-0.323372,-0.30703,0.256836,-0.301402,0.151827,0.0233498,0.542333,-0.0166808,0.409058
UID_H2_50_3_hem-11,-0.418944,-0.123722,0.180521,-0.102511,0.274666,0.143427,0.295977,-0.145432,0.45663
UID_H2_50_4_hem-22,-0.817641,0.885595,-1.06281,-0.123971,-0.613636,2.52824,-0.338754,0.201875,0.338771
UID_H2_50_5_hem-7,-0.607915,0.385548,-0.556771,-1.22575,0.268858,-0.503422,0.908928,-1.27667,0.36266
UID_H2_51_1_hem-8,-0.968076,0.624808,-1.29969,-0.422481,-0.701526,-0.250568,0.428918,-0.344447,0.303515
UID_H2_5_1_hem-22,-1.03649,0.75657,-0.786565,-0.87847,0.00683542,0.529507,-0.247608,-0.178824,0.175446
UID_H2_6_1_hem-11,-0.186261,-0.679296,0.0736351,-0.0170708,0.143284,0.210266,0.41528,0.0385314,0.0407955
UID_H2_6_2_hem-5,-0.0291158,-1.04628,-0.131913,0.0124146,-0.115629,0.00555851,-0.00244379,-0.176171,-0.125582
UID_H2_6_3_hem-15,-0.253159,-0.096933,0.367105,-0.0515194,0.426323,-0.0475084,-0.802345,-0.423285,0.230071
UID_H2_6_4_hem-7,-0.50368,-0.0903131,-0.987721,-0.480823,-0.728885,-0.271313,-0.745011,0.270076,0.175239
UID_H2_6_5_hem-17,-0.233876,0.0927076,0.280313,-0.0775352,0.364199,1.15131,-0.0196529,0.66548,-0.579541
UID_H2_8_1_hem-3,-0.408267,-0.436355,-0.309257,-0.256252,-0.117341,0.0544904,0.000925722,-0.338903,0.110332
UID_H40_10_1_hem-6,-0.292069,0.663462,-0.744815,0.584917,-0.977765,-0.347383,-0.674519,1.45759,0.343458
UID_H40_10_2_hem-5,-0.709275,0.239075,-0.605169,-0.0162273,0.145288,0.270267,-0.29259,0.0558413,0.658936
UID_H40_10_3_hem,-0.845909,0.401108,-0.353495,-0.339779,-0.116248,0.861177,0.467494,-0.251895,6.63916e-06
UID_H40_10_4_hem-19,-0.113872,0.339887,0.88071,0.787153,1.19265,0.0530467,-0.47113,0.633533,1.90305
UID_H40_10_5_hem-18,-0.577322,0.0216134,-0.0374727,-0.229505,0.307249,0.170958,0.200185,-0.317298,0.308049
UID_H40_11_1_hem-18,-0.173459,-0.591574,-0.108826,0.0659825,0.0545692,-0.403949,-0.322554,-0.146937,0.375322
UID_H40_11_2_hem,-0.446933,-0.120559,0.0526767,0.0164366,0.102728,0.0418875,0.443908,0.256407,0.539913
UID_H40_11_3_hem-2,-0.83537,0.509987,-0.759705,-0.565373,-0.258872,-0.0347231,0.975029,-0.379405,-0.936652
UID_H40_12_1_hem-7,-0.764882,0.110461,-0.453166,-0.432545,-0.0297524,0.228722,0.419931,-0.0882641,0.015535
UID_H40_12_2_hem-13,-0.209186,-0.407349,-0.254276,-0.249903,0.24883,-0.0175532,-0.148769,-0.358463,-0.252215
UID_H40_12_3_hem-2,-0.48797,0.010737,-0.0802804,-0.107901,0.0299727,0.521294,0.420564,-0.590676,-0.404538
UID_H40_12_4_hem-5,-0.678547,1.22328,-1.54103,0.638615,-0.756506,-0.993378,-0.134825,0.607092,0.11483
UID_H40_13_1_hem-22,-0.631737,-0.018175,-0.58129,-0.633415,-0.393632,-0.0169079,-0.0858679,-0.334903,-0.260459
UID_H40_13_2_hem-2,-0.849474,0.380091,-0.700276,-0.618676,-0.25756,0.0953359,0.220781,-0.180688,-0.241179
UID_H40_13_3_hem,-0.0473211,-0.995811,-0.15737,-0.0389608,-0.385328,-0.033444,0.0944418,-0.314591,-0.0374948
UID_H40_13_4_hem-5,-0.214885,-0.528444,-0.587356,0.409548,0.0273891,-0.910443,0.536289,-0.301489,-0.725107
UID_H40_13_5_hem-20,-0.544663,-0.0532828,-0.180052,-0.331032,0.235502,-0.144688,0.22272,-0.485321,0.450305
UID_H40_13_6_hem-7,-0.147403,-0.0131125,-1.34527,-0.205232,-0.708149,1.35196,0.849389,0.0397724,2.3887
UID_H40_13_7_hem,-0.396457,-0.37709,-0.0522313,-0.225504,0.152898,0.0197828,0.38385,-0.163295,0.320836
UID_H40_14_1_hem-6,-0.404077,-0.209432,-0.159288,-0.0991907,0.241398,-0.350014,-0.701032,-0.402899,0.386941
UID_H40_14_2_hem-8,-0.527167,0.120537,-0.204052,-0.019671,-0.0112003,-0.272087,0.407351,-0.29023,0.569127
UID_H40_14_3_hem-19,-0.38905,0.368944,0.228738,0.152579,0.58065,0.330014,-0.475645,0.616864,-0.0548849
UID_H40_14_4_hem,-0.819928,0.198945,-0.979534,-0.210062,-0.390534,-0.101961,0.0587557,-0.185346,-0.415908
UID_H40_14_5_hem-3,-0.325755,-0.415564,-0.225503,-0.216382,-0.0288033,0.258299,-0.0835981,0.210653,-0.440281
UID_H40_14_6_hem-19,-0.154412,-0.245432,0.455695,0.0547875,0.445406,-0.0803622,-0.535644,-0.270613,0.259063
UID_H40_15_1_hem-6,-0.769755,1.04963,0.751423,-0.285866,1.09309,1.24032,0.449282,0.143614,-0.511311
UID_H40_15_2_hem-20,-0.900313,1.32694,-0.338086,-0.700835,0.250191,0.635909,-0.785354,0.523468,0.200329
UID_H40_15_3_hem-21,-0.335983,-0.370392,-0.131933,-0.259893,0.0334996,0.341827,0.120962,0.154507,-0.0972891
UID_H40_18_1_hem-2,-0.323792,-0.0546415,0.207371,-0.248368,0.27858,0.570688,-0.0840307,-0.0406004,-0.385396
UID_H40_18_2_hem-10,-0.245266,-0.379804,-1.12056,0.113529,-0.549501,-0.500099,0.351426,-0.72743,-0.508772
UID_H40_18_3_hem-19,-0.10715,-0.743908,-0.533702,-0.0777139,-0.74178,0.145184,-0.403537,0.691762,-0.246328
UID_H40_18_4_hem-24,-0.264067,-0.0502772,0.537636,-0.0288757,0.630119,-0.624663,-0.0156239,0.265976,1.0665
UID_H40_18_5_hem-14,-0.414146,0.3056,0.616255,-0.311476,0.5541,-0.0822007,-0.477488,-0.756934,0.779407
UID_H40_19_1_hem-22,-0.796515,2.47276,2.62478,-0.787805,-1.42169,-1.06799,-5.83952,-1.39404,-1.37155
UID_H40_19_2_hem-33,-0.471929,0.404942,0.268318,-0.272783,0.175996,0.0632575,-1.20318,-0.358151,0.0365858
UID_H40_19_3_hem-10,-0.394222,-0.0678956,-0.186661,-0.433795,-0.122882,0.431006,-0.983621,-0.0669481,-0.0545463
UID_H40_19_4_hem-20,-0.781094,0.413545,-0.444906,-0.690176,-0.268046,0.658402,0.0112881,0.0609743,-0.336265
UID_H40_19_5_hem-50,-1.20174,1.07102,-0.635915,-1.11029,-0.131819,0.197625,-0.398635,-0.585711,-0.0784237
UID_H40_19_6_hem-27,-0.835599,0.879884,-1.31757,0.265902,-0.533953,-0.136109,-0.598608,1.09529,0.480386
UID_H40_19_7_hem-14,-0.735285,0.0515442,-0.871466,-0.211821,-0.172038,0.0812387,0.468415,0.0561831,-0.66522
UID_H40_19_8_hem-25,-0.741002,2.79111,4.25317,0.811233,0.0782931,0.521561,-1.19788,-2.32922,-0.554864
UID_H40_19_9_hem-16,-0.277215,-0.590199,-0.121035,-0.15957,-0.131016,-0.0937918,0.307348,0.179615,0.150817
UID_H40_1_1_hem-4,-0.493194,0.430635,0.302333,-0.3638,0.309354,0.0846274,-1.18274,-0.377931,-0.138833
UID_H40_1_2_hem-11,0.259286,1.60292,0.905335,1.37771,0.843699,0.644121,2.00093,1.7693,-4.78335
UID_H40_1_3_hem-19,-0.86957,0.861683,-1.33011,0.129163,-0.517205,-0.0234307,-0.505731,0.957288,0.505967
UID_H40_1_4_hem-36,-0.708813,2.74908,4.27843,0.921632,0.0273732,0.491203,-1.3985,-2.58997,-0.418914
UID_H40_1_5_hem-13,0.215963,-1.00988,0.586201,0.0897458,0.101782,-0.629672,-0.38919,-0.252587,0.301654
UID_H40_20_1_hem-14,3.27425,1.47446,-0.0990248,-3.14534,-0.191367,-3.77019,-2.99672,-0.562634,4.54211
UID_H40_20_2_hem-11,-0.466103,-0.0930678,-0.00135483,-0.608388,0.832104,0.128513,0.037917,-0.571386,0.447325
UID_H40_20_3_hem-14,-0.646677,0.659089,-0.606292,-0.0533554,-0.398415,0.350924,0.1258,0.292666,-0.481412
UID_H40_20_4_hem-16,-0.706638,0.544846,0.134652,-0.0807676,0.369928,0.479274,0.0384732,0.114044,0.0899632
UID_H40_20_5_hem,-0.762767,0.19695,-0.422103,-0.455585,-0.0151325,-0.00792448,-0.203735,-0.290304,0.498187
UID_H40_21_1_hem-9,-0.0402801,0.236972,1.15347,0.516799,0.54909,0.178874,-0.749873,-0.447288,0.580687
UID_H40_21_2_hem-15,-1.14284,1.41466,-0.278544,-0.783385,0.149856,-0.480232,-0.70656,-0.353862,1.03362
UID_H40_21_3_hem-13,-0.371943,0.132945,0.109384,0.410866,-0.0178223,0.646524,0.754498,-0.21751,1.23303
UID_H40_21_4_hem-9,-0.61755,0.362036,0.0255614,-0.307273,-0.0507265,0.449543,0.616645,0.154395,-0.110764
UID_H40_21_5_hem-13,-0.49595,0.148248,-0.325724,-0.404231,0.308257,-0.010119,0.402521,0.111971,-0.00794883
UID_H40_21_6_hem-21,-0.0814195,-0.168925,-0.00143681,-0.463381,0.0111332,-0.339414,-0.93448,0.0593966,-0.0693376
UID_H40_22_1_hem-9,-0.612586,0.243063,0.147648,-0.466271,0.501955,0.409917,-0.38809,-0.509434,0.00896766
UID_H40_22_2_hem-14,-0.412414,-0.218131,-0.183765,-0.144326,0.190685,-0.351599,-0.735616,-0.311946,0.39296
UID_H40_22_3_hem-7,-0.395661,0.425756,0.174438,0.232775,0.564914,0.340408,-0.515798,0.618781,-0.184123
UID_H40_22_4_hem-12,-0.634944,-0.240561,-0.613842,-0.324928,-0.180694,-0.155138,-0.039771,0.282805,-0.209054
UID_H40_22_5_hem-7,-0.00688668,0.598172,0.488089,1.22624,0.55916,-1.51867,-0.536469,0.688165,1.28849
UID_H40_22_6_hem-5,-0.700342,-0.104492,-0.916395,-0.0153618,-0.295876,-0.431501,0.411539,-0.106488,-0.398781
UID_H40_22_7_hem-23,-0.192136,-0.177736,0.480829,0.0589637,0.44962,-0.113483,-0.601691,-0.278149,0.248113
UID_H40_23_1_hem-15,-1.24171,1.36985,-0.899066,-0.409079,-0.172987,0.67189,-0.418676,0.256613,0.168323
UID_H40_23_2_hem-13,-0.634754,-0.107452,-0.509878,-0.32563,-0.223557,-0.0710071,-0.128296,-0.290223,0.198531
UID_H40_23_3_hem-14,-0.341718,-0.299375,-0.339303,0.324318,-0.231787,-0.528197,0.761586,0.0599726,-0.0736538
UID_H40_23_4_hem-7,-0.0123393,-0.221757,0.847806,0.144869,0.261513,0.708387,-0.925351,0.0664161,0.156108
UID_H40_23_5_hem,-0.513458,-0.37125,-0.618692,-0.570528,-0.286335,-0.15808,0.195846,-0.204907,0.196885
UID_H40_23_6_hem-6,-1.09381,0.728428,-0.631129,-0.721093,0.100269,0.0402315,0.30238,-0.458829,0.562229
UID_H40_23_7_hem-12,-0.382211,-0.339518,-0.121037,-0.201379,0.199366,-0.411222,0.44832,-0.72625,0.234191
UID_H40_23_8_hem,-0.492164,-0.155818,0.0702775,-0.491811,-0.152063,0.317734,0.521668,-0.0785866,-0.09475
UID_H40_24_10_hem-13,-0.587625,-0.165454,-0.434033,-0.21107,-0.175321,-0.197852,-0.213718,-0.360092,0.0120841
UID_H40_24_11_hem,-0.277175,-0.4743,-0.162923,0.410756,-0.672649,-0.415957,0.660166,-0.115181,0.132478
UID_H40_24_12_hem-31,0.0270639,-0.338065,0.724876,0.0562992,0.437032,0.478772,-0.64406,0.0239384,-0.0126305
UID_H40_24_13_hem,-0.485751,-0.399156,-0.733709,-0.317975,-0.689592,0.0926146,0.0374622,0.126396,0.137455
UID_H40_24_14_hem-2,-1.0879,0.694642,-0.592815,-0.616663,0.124168,0.0878123,0.220916,-0.312273,0.500367
UID_H40_24_1_hem-17,-0.268165,0.303415,1.23138,0.317844,1.11669,0.439998,-0.425958,-0.0875264,0.535245
UID_H40_24_2_hem-34,-0.859336,0.486398,-0.921941,-0.218991,-0.388283,0.582318,0.102218,0.300381,-0.151962
UID_H40_24_3_hem-33,-0.331714,0.281094,0.435277,-0.410984,0.246048,0.849014,0.475904,0.627293,-0.222395
UID_H40_24_4_hem-3,-0.115408,-0.127187,0.624872,0.947296,0.190942,-0.286153,1.38612,0.588956,-1.84753
UID_H40_24_5_hem-12,-0.397299,0.678102,-0.255746,0.923328,0.0314164,0.0893876,-2.04385,0.416795,1.67506
UID_H40_24_6_hem-7,-0.362545,-0.220675,0.132123,-0.0638657,-0.160447,-0.408659,-0.131561,-0.177162,-0.314349
UID_H40_24_7_hem-16,-0.00629459,-0.834921,-0.225841,0.267374,-0.238006,-0.0142258,-0.242979,0.402923,0.069994
UID_H40_24_8_hem-4,-0.217777,0.436278,-0.202075,0.402275,-0.185473,-1.02222,-1.83061,0.180399,1.26575
UID_H40_24_9_hem,-1.19382,0.780351,-0.596948,-0.914837,-0.104069,0.412174,0.343352,-0.142999,0.273834
UID_H40_25_1_hem-20,0.911029,0.922359,2.17716,5.6095,-5.99548,1.30727,-7.98323,3.98413,-6.72369
UID_H40_25_2_hem-24,-0.225085,-0.406835,0.394564,-0.0567034,0.163681,0.307998,-0.0545394,-0.0245702,0.188863
UID_H40_2_1_hem-10,-0.254772,-0.445376,-0.167878,-0.295675,-0.261889,-0.15061,-0.528936,-0.263033,0.274765
UID_H40_2_2_hem-21,-0.488137,0.196084,0.365997,-0.136647,0.358311,-0.237318,0.111297,-0.16973,0.440514
UID_H40_2_3_hem-23,-0.790999,0.0774112,-0.732652,-0.521755,-0.113302,0.0689604,0.537771,-0.514177,0.0657062
UID_H40_2_4_hem-2,-0.0451518,-0.0771892,1.43663,0.00113194,0.983469,0.0350172,-0.0609652,-0.251838,0.738133
UID_H40_2_5_hem-7,-0.333546,-0.571218,-0.324379,-0.0232849,-0.0197888,0.0400593,0.814102,0.331492,-0.203629
UID_H40_2_6_hem-4,-0.309882,-0.0277206,0.234476,-0.212729,0.336745,0.580277,0.0938376,-0.0966329,-0.759156
UID_H40_3_1_hem-2,-0.246027,1.97635,1.6068,3.47666,-6.12197,0.276141,5.63892,5.0517,4.40405
UID_H40_3_2_hem-4,-0.2694,2.20839,3.39345,0.0233713,0.669652,0.202866,0.748051,-1.74033,-2.42079
UID_H40_3_3_hem-21,-0.48094,0.180566,0.284414,-0.183215,0.280621,-0.208338,0.00386042,-0.164646,0.571996
