Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_H19_36_1_hem-2,-29.5119,97.7825,2.84875,-14.4046,18.4478,-1.86253,-11.7748,10.0294,3.65536
UID_H19_36_2_hem-2,-36.2014,127.717,-3.07142,-24.2198,24.9166,0.401288,-9.76614,-3.03078,-1.46878
UID_H19_36_3_hem-2,-12.8605,71.6108,10.4747,-16.158,23.5654,9.44102,-9.33724,6.70987,15.6348
UID_H19_36_4_hem-5,20.1231,101.788,-3.16651,12.848,-12.1822,-14.6915,5.35343,-15.341,-21.1488
UID_H19_36_5_hem-4,-6.34686,69.3573,4.42404,-24.954,27.8527,3.49523,-0.149572,-4.6534,-2.03163
UID_H19_37_1_hem-8,214.488,-114.868,-1.32064,19.0451,2.75655,14.4314,9.69944,-1.43896,0.165929
UID_H19_37_2_hem-2,-35.8754,104.26,0.414225,-20.2225,3.2855,2.19376,21.0411,-9.03367,13.434
UID_H19_37_3_hem-5,12.4175,104.946,-12.8676,11.4404,-1.50621,-6.40934,-3.69252,8.32614,9.524
UID_H19_37_4_hem-3,-8.00924,120.728,-7.06177,-1.51029,3.43299,-4.1044,-11.9021,-2.95396,-1.61957
UID_H19_3_1_hem-2,0.689332,112.261,-9.52842,-9.84808,10.2537,-0.789601,-5.59919,-4.13949,-1.48163
UID_H19_3_2_hem-3,30.554,67.5801,-1.01031,-1.93801,-8.85357,6.23651,5.6374,1.25068,13.0905
UID_H19_3_3_hem-8,227.377,-121.294,7.51307,31.0175,-12.1118,5.3344,5.72816,6.49581,-12.9534
UID_H19_4_1_hem-2,-753.607,-148.761,-63.4419,135.451,-65.6094,-2.39033,-30.033,18.0201,4.10396
UID_H19_4_2_hem-2,44.8437,68.1539,-2.9658,2.14209,2.44517,3.23308,-2.5483,-8.12271,3.64643
UID_H19_4_3_hem-2,68.9789,26.6473,2.26478,-1.01828,11.5395,5.38299,-11.207,-5.81457,-6.65757
UID_H19_5_1_hem-2,15.5862,41.1831,22.5768,3.83293,15.3833,11.1949,-8.40559,-4.81817,13.3009
UID_H19_5_2_hem-3,11.2217,54.2661,10.6111,-23.0952,25.977,8.41188,3.64588,-10.91,-0.979316
UID_H19_5_3_hem-2,-15.501,61.0014,8.41834,-44.0103,43.4591,-1.10625,-14.3941,-7.25619,-3.32831
UID_H19_5_4_hem-3,-9.29594,101.158,-3.79703,-18.2575,23.1318,2.85586,-19.7614,-0.0828332,-3.58396
UID_H19_6_1_hem-16,122.535,6.20626,5.07229,17.8972,-11.7919,8.07633,-3.80232,10.1829,2.04971
UID_H19_6_2_hem-15,60.3591,64.2152,-10.2419,12.654,-11.4829,-2.12819,-7.58755,-3.14449,4.77063
UID_H19_7_1_hem-4,89.1724,37.2565,-9.34555,17.7918,-5.35659,0.764193,-8.52901,-0.650184,-4.38458
UID_H19_7_2_hem-2,2.9103,113.234,-8.86351,3.9227,-4.86378,-3.46977,-7.194,-4.77616,1.95678
UID_H19_7_3_hem-3,27.5522,100.472,-6.12891,7.84864,-0.827505,-4.08696,-12.7213,-4.21327,-7.89653
UID_H19_7_4_hem-2,21.7973,96.8399,-8.89586,3.1162,0.161647,-2.75479,-2.47921,-7.57416,-3.7446
UID_H19_8_1_hem-3,-9.82254,100.376,-9.86232,-0.466742,-3.73708,-14.2944,-17.605,13.4743,1.91697
UID_H19_8_2_hem-2,-4.43438,96.5906,-2.87173,-3.76171,4.43952,-4.55296,-1.03078,-2.27423,4.74177
UID_H19_8_3_hem-22,265.565,-135.943,12.0901,57.9935,-37.3366,6.26987,8.24516,-2.39063,-14.9281
UID_H19_9_1_hem-6,71.8845,25.7361,3.81273,15.6163,-7.92106,-7.11296,-1.07518,3.82347,-6.52391
UID_H24_10_10_hem-8,4.93858,105.831,-5.48522,-2.38843,8.47671,2.86924,-6.19637,-8.47376,4.00573
UID_H24_10_11_hem-3,-8.25493,60.1755,19.056,-0.280485,13.5033,3.80549,-13.2263,-0.962605,6.19309
UID_H24_10_12_hem-17,135.533,-17.3837,-6.95412,20.2171,-4.24326,3.33487,8.63762,-14.1643,-0.754376
UID_H24_10_1_hem-3,-779.49,-288.044,136.297,225.382,86.0822,87.3929,186.052,-229.665,-42.57
UID_H24_10_2_hem-3,36.3316,85.716,-9.10727,20.0822,-2.72763,1.50454,-4.83449,-9.66405,-2.23875
UID_H24_10_3_hem-13,107.661,-417.797,123.17,-191.646,125.041,62.505,-79.8191,-63.2623,-3.5824
UID_H24_10_4_hem-7,154.354,-33.0663,0.891183,31.8792,-26.0601,-0.226401,2.07229,11.3623,-11.001
UID_H24_10_5_hem-6,98.787,35.0135,-8.09589,21.1332,-12.187,-3.61894,-6.77702,-3.33248,-10.6781
UID_H24_10_6_hem-5,26.9408,74.2882,-2.242,-12.708,19.7799,2.66725,-5.54421,0.33098,-1.43521
UID_H24_10_7_hem-17,51.7095,38.4896,0.304502,-7.05811,9.12828,-3.03991,3.10347,-3.28738,-8.02947
UID_H24_10_8_hem-15,106.636,-15.1994,-13.2118,-4.20581,-7.89955,5.2839,-19.7042,31.9846,-5.0827
UID_H24_10_9_hem-3,105.607,-9.91929,-0.651664,-2.48969,6.537,-1.42782,0.958971,1.82543,-18.4828
UID_H24_11_1_hem-3,29.3972,67.214,-9.17011,-12.1953,22.3587,0.928524,-10.6942,-9.43889,-4.41198
UID_H24_11_2_hem-9,66.6638,22.6686,0.198452,-6.79264,12.191,-0.983791,3.69811,-0.528593,-8.12569
UID_H24_11_3_hem-3,24.5582,62.0646,-6.00919,-2.63365,-2.97022,-8.10491,1.37526,4.70998,-1.12544
UID_H24_11_4_hem-8,137.076,-16.4246,-6.61423,17.9989,-4.9968,5.09952,5.60371,-12.4856,1.55947
UID_H24_11_5_hem-14,175.969,-61.0771,0.794532,32.3357,-16.9713,4.58351,-3.66036,13.2685,-2.87538
UID_H24_11_6_hem-6,60.859,20.0181,0.894515,-0.615022,-4.75113,-7.57284,17.9614,-4.79765,-7.91466
UID_H24_11_7_hem-9,-735.885,-121.401,-93.2537,89.6924,-25.6852,38.1774,-22.2394,7.89587,24.3433
UID_H24_11_8_hem-7,29.287,62.384,6.47177,-7.41172,9.30593,-1.91192,-0.917239,-2.61,-9.72336
UID_H24_12_1_hem-8,-653.608,-80.8072,136.359,143.906,14.8194,-166.39,-21.4146,28.5887,-80.0563
UID_H24_12_2_hem-7,53.2257,16.5513,15.4119,-2.21396,28.3061,8.74651,9.30401,-1.46406,-9.36799
UID_H24_12_3_hem-8,155.258,-275.922,121.067,-132.518,96.818,1.88297,-33.7939,10.336,-24.1733
UID_H24_12_4_hem-6,30.6683,91.5049,-9.15515,20.7905,-1.50523,1.22127,-4.43496,-10.4033,-4.70405
UID_H24_12_5_hem-6,-587.16,-76.3564,349.78,-33.9806,-123.911,-123.038,25.799,-69.5402,66.4552
UID_H24_12_6_hem-4,-490.925,382.96,91.6519,-98.7571,41.0203,225.686,375.351,96.2425,-331.312
UID_H24_12_7_hem-3,27.4625,70.1789,-7.5756,-12.6641,23.0154,1.77728,-9.65924,-8.64813,-4.18037
UID_H24_12_8_hem-10,62.3009,25.0805,0.662759,-5.57491,14.122,-0.931169,3.32673,-0.563928,-7.72922
UID_H24_12_9_hem-4,28.0083,54.7192,-6.15997,-6.07349,-0.568947,-8.56203,3.91321,5.09909,-1.08136
UID_H24_13_10_hem-10,38.3862,-9.99762,28.5864,32.018,-1.9122,-6.62841,-2.9784,-56.611,-20.7019
UID_H24_13_11_hem-13,17.0815,30.7433,16.4685,-19.5828,28.6926,7.23405,-10.5336,-2.14843,-2.66663
UID_H24_13_12_hem-13,147.352,-67.1375,5.34458,6.37796,16.1011,16.2711,-2.364,-5.70947,1.5321
UID_H24_13_13_hem-13,31.366,56.3767,1.22577,-1.82918,11.2695,2.98212,-5.80644,0.535364,7.08289
UID_H24_13_14_hem-7,129.984,-90.9813,39.9577,15.2111,16.0042,20.1298,-15.7648,3.29426,5.26892
UID_H24_13_15_hem-10,83.0377,4.43607,1.85314,17.4568,-13.0061,5.68022,28.0413,-0.489653,22.0804
UID_H24_13_16_hem-13,49.2326,49.6811,-1.04258,-1.96335,4.98191,-6.01021,-1.3799,-1.1085,-17.9531
UID_H24_13_17_hem-14,104.055,4.90601,1.05567,27.3361,-14.1698,3.32227,5.07731,-0.389024,11.5328
UID_H24_13_18_hem-9,63.7441,41.7762,-1.49342,5.97902,4.79857,0.790881,-8.8682,4.20726,-1.17361
UID_H24_13_1_hem-5,74.2427,45.5304,-5.54829,18.7319,-11.0957,-3.72209,-0.362736,3.47021,-1.66775
UID_H24_13_2_hem-7,38.9135,31.2801,0.395718,1.08266,-2.52841,-4.74482,13.0378,1.75379,8.01844
UID_H24_13_3_hem-10,82.1633,43.1007,-8.49203,16.1149,-11.6419,-1.7089,5.31471,-3.74409,-2.93448
UID_H24_13_4_hem-15,62.9999,-13.9705,0.378868,-8.10285,3.88446,3.52031,26.8972,10.0318,20.6921
UID_H24_13_5_hem-11,-391.153,-86.8381,-444.91,127.15,146.219,45.7241,87.4134,106.884,75.0437
UID_H24_13_6_hem-9,33.6507,32.941,6.27391,-14.5224,22.596,6.76691,-8.23274,5.07029,2.56896
UID_H24_13_7_hem-7,39.0601,49.2313,0.668392,7.88305,31.9559,11.277,4.20636,-4.02598,20.2328
UID_H24_13_8_hem-10,54.8196,42.0447,7.17443,13.223,-5.71083,-1.70614,-3.48787,3.92793,-0.713201
UID_H24_13_9_hem-12,37.7904,38.0966,-10.2529,-7.13708,-1.8467,-9.01381,3.68104,-8.62844,-6.99177
UID_H24_14_1_hem-5,-665.936,-148.091,43.771,70.5936,15.0871,32.6307,-40.296,10.9807,47.142
UID_H24_14_2_hem-7,91.3121,10.5356,-2.186,15.0501,-14.4684,-0.374356,22.5393,-6.58701,3.75543
UID_H24_14_3_hem-15,141.541,-7.90594,-2.9285,26.0512,-19.4555,-1.65088,0.0911387,8.90026,-7.89886
UID_H24_14_4_hem-5,-691.431,-61.3913,141.646,89.2619,-17.7312,-70.9248,17.7462,-121.034,48.7184
UID_H24_14_5_hem-4,63.9343,23.9577,-3.87342,3.02103,7.14588,2.81244,-3.38392,-0.0765312,5.29955
UID_H24_14_6_hem-5,161.056,-60.196,0.826516,28.2934,-10.9389,5.94186,4.33298,1.35044,6.90311
UID_H24_15_10_hem-4,67.6606,-51.2158,27.0315,-1.02098,2.82113,11.2889,23.3173,3.89318,30.2568
UID_H24_15_1_hem-5,63.4914,23.5419,-3.77989,4.70299,8.55279,3.53153,-4.39337,-0.567641,5.24383
UID_H24_15_2_hem-4,-541.417,-25.5035,216.847,-32.4364,123.232,-16.5233,-100.368,58.8502,49.7842
UID_H24_15_3_hem-4,69.404,51.1845,-6.75326,19.7646,-13.2744,-3.94078,-1.17396,2.79896,-2.48343
UID_H24_15_4_hem-6,42.3601,61.7607,-13.5774,22.9458,-15.8916,-6.1992,-0.335478,6.27305,22.5082
UID_H24_15_5_hem-2,43.8612,12.5497,-15.0157,21.7035,-40.7692,-33.2416,-22.213,8.67585,1.11904
UID_H24_15_6_hem-4,-56.4272,-42.7298,-43.4928,-97.2824,-62.9401,-69.4461,-6.39021,16.883,52.2856
UID_H24_15_7_hem-14,101.929,1.50731,-5.26871,5.56904,4.03697,4.75865,15.8761,-3.67349,3.1862
UID_H24_15_8_hem-3,-638.16,129.889,239.441,-86.3693,-128.358,97.6505,94.9142,-36.3907,34.5405
UID_H24_15_9_hem-4,-2.9135,79.5445,10.0511,-16.6836,26.4158,4.70789,-16.3037,6.35982,0.240367
UID_H24_16_10_hem-8,98.8509,-20.4404,-3.59122,12.3293,-3.14235,5.38053,-4.21806,13.8634,9.26224
UID_H24_16_11_hem-12,109.242,29.3222,-6.644,29.5866,-18.1612,-2.55422,-5.40851,-0.622116,-10.2081
UID_H24_16_12_hem-8,46.4419,55.376,0.505698,22.1927,-16.2174,-11.774,6.30468,-4.67319,-3.79902
UID_H24_16_13_hem-11,76.7633,6.05287,-1.94019,9.44246,-4.13652,-4.89112,-3.71819,-7.40656,11.735
UID_H24_16_1_hem-6,22.775,84.3383,-7.04795,8.60594,0.262303,0.411283,-2.50712,-7.84614,5.7451
UID_H24_16_2_hem-4,-699.427,-45.6909,24.2788,47.6671,-83.4897,19.7494,-30.5485,59.0995,15.7097
UID_H24_16_3_hem-11,-474.695,59.0993,-374.778,-43.5924,123.74,219.624,73.1286,-85.4919,4.19567
UID_H24_16_4_hem-11,-723.809,-79.9436,-88.1261,139.949,2.05484,12.9927,-27.1803,17.8944,-21.8406
UID_H24_16_6_hem-13,114.249,-130.332,-31.0283,23.4899,-67.412,-16.394,-20.482,52.8186,25.0347
UID_H24_16_7_hem-10,119.56,-15.8497,4.45619,14.7311,-1.92403,2.59051,-14.0009,9.04283,-5.01057
UID_H24_16_8_hem-3,48.2724,7.22696,-22.5654,-14.6666,-3.14094,-10.8789,13.8784,3.97978,4.38563
UID_H24_16_9_hem-4,72.7934,66.962,-7.48593,25.188,-20.6348,-3.97975,-1.21606,-6.71288,-5.24034
UID_H24_17_10_hem-5,-25.1554,12.4198,30.8444,-42.484,43.9994,4.1652,-1.59129,7.27534,9.93769
UID_H24_17_11_hem-7,32.9875,89.933,-7.39091,14.0073,-10.3293,-4.78458,-0.0443666,-5.06241,0.0890813
UID_H24_17_1_hem-5,-698.633,-157.64,-61.3068,78.7247,-9.56747,-8.88984,-42.4231,77.9864,-77.9195
UID_H24_17_2_hem-5,149.13,-170.488,7.48653,-15.6345,52.8496,27.2313,-8.76935,20.7017,30.9578
UID_H24_17_3_hem-2,-556.377,116.442,354.131,-143.985,27.5348,-10.3135,41.4664,66.3225,-4.46259
UID_H24_17_4_hem-4,-712.812,-109.418,-90.467,117.424,2.08737,40.7031,-54.0849,27.7104,-0.757891
UID_H24_17_6_hem-6,123.758,-20.9249,4.28724,16.862,-0.859352,2.53713,-12.8927,8.12107,-5.03731
UID_H24_17_7_hem-10,117.461,2.1136,2.01342,23.5337,-6.96291,0.192421,-13.8388,4.5282,-14.9076
UID_H24_17_8_hem-16,92.7637,-11.4997,-3.98868,11.264,-3.31745,3.6837,-4.32625,13.6545,8.31698
UID_H24_17_9_hem-7,68.5625,67.4982,-9.11765,24.9337,-19.9446,-4.41151,-2.38722,-8.8406,-6.42611
UID_H24_18_10_hem-7,57.3134,7.9454,-18.0724,-29.1824,14.0183,8.91082,11.941,6.24983,3.72917
UID_H24_18_11_hem-2,-27.014,86.163,9.81366,-5.69788,5.05487,-7.50739,-1.90931,-9.28801,8.62939
UID_H24_18_1_hem-15,107.339,1.08381,-9.04222,14.5972,-0.287365,1.86426,2.23844,-0.582332,-6.93252
UID_H24_18_2_hem-3,81.5278,17.9572,-5.98395,14.6522,-18.6635,-6.7726,21.7116,7.1723,-2.48198
UID_H24_18_3_hem-5,50.8234,62.2184,14.5048,9.33539,-2.18664,-4.34822,-13.5763,-5.69639,-3.70098
UID_H24_18_4_hem-8,63.697,28.1764,1.91456,14.5616,-8.10612,3.74407,7.22236,0.100552,15.6027
UID_H24_18_5_hem-6,-429.662,521.112,-17.0183,-79.3872,50.8711,-19.139,-38.3681,-25.5149,12.7167
UID_H24_18_6_hem-2,-17.7892,127.628,-6.00136,-10.6946,9.50486,-6.41398,-8.41838,-7.28687,-7.95734
UID_H24_18_7_hem-8,174.976,-43.2098,-2.62401,34.8369,-16.4362,6.36433,-0.554328,2.29566,0.893796
UID_H24_18_8_hem-5,-695.576,-135.519,-79.2561,67.2004,34.6083,-3.37163,-52.8859,16.55,72.2432
UID_H24_18_9_hem-5,-7.86557,44.0092,20.4633,-24.0912,22.5572,1.02144,-3.72373,-0.361322,0.310581
UID_H24_19_10_hem-2,-130.31,23.4205,-21.8458,-154.492,-55.0185,-9.30923,-10.2592,-7.18801,22.6522
UID_H24_19_11_hem-6,0.658623,85.5051,4.46969,-3.23422,4.11204,-1.2265,-1.48879,-0.622807,4.13606
UID_H24_19_12_hem-12,14.8223,42.4209,-2.80875,-0.654049,-2.04096,5.74794,23.1641,4.44752,38.3244
UID_H24_19_13_hem-3,-690.838,-11.9164,118.777,91.5921,30.4352,41.2177,40.818,-119.634,-34.759
UID_H24_19_14_hem-2,-118.954,-32.9687,-74.4903,-166.972,-75.9823,23.8471,63.5891,-16.9042,-2.43025
UID_H24_19_1_hem-9,64.0056,21.4012,7.35399,-5.17439,14.2123,2.06447,-12.2045,5.21604,-6.60462
UID_H24_19_2_hem-11,105.78,-18.7267,9.88242,9.74153,-3.40684,0.123021,9.47465,0.0204204,-8.20242
UID_H24_19_3_hem-8,103.996,0.310337,-6.30084,11.4927,-0.0657086,1.7846,1.59254,-1.36767,-5.84445
UID_H24_19_4_hem-8,77.1804,23.0342,-4.39965,21.2513,-19.0883,-9.28655,18.657,7.64623,-4.52031
UID_H24_19_5_hem-6,89.9145,-73.9407,-21.8801,-47.9872,-4.94137,23.6814,6.06516,43.4892,13.8278
UID_H24_19_6_hem-5,42.0906,30.8064,-13.8125,-7.11079,-14.3579,-16.1797,-0.647134,1.83429,-7.99255
UID_H24_19_7_hem-16,-91.3072,-321.627,-260.53,-233.028,-37.3342,-136.171,-101.161,-190.967,-66.5078
UID_H24_19_8_hem-6,98.4445,1.76221,-3.43788,5.11696,4.61075,-3.63368,-20.5188,-2.02086,-7.46822
UID_H24_19_9_hem-13,66.7608,-31.3282,17.9491,-16.0076,21.1457,9.88978,11.9668,1.1324,9.14927
UID_H24_1_10_hem-10,156.482,-86.769,-5.1684,5.0092,-0.395987,12.8946,23.5731,-3.72682,-1.1182
UID_H24_1_11_hem-4,-4.67359,-256.172,26.1936,-217.674,101.479,11.6151,50.7077,4.40227,-9.53988
UID_H24_1_12_hem-14,267.332,-168.093,13.9529,43.5783,-19.3778,10.5572,42.3551,-19.1424,-24.4175
UID_H24_1_13_hem,-739.957,-65.8513,-55.7673,94.8841,-66.832,11.7503,-20.5795,-20.7302,10.3756
UID_H24_1_14_hem-9,148.212,-38.5395,-1.53077,35.6982,-14.3099,11.1739,7.69623,1.187,15.4669
UID_H24_1_16_hem-6,49.9116,-19.3623,21.078,-7.16637,18.1564,8.55722,-7.05416,12.5356,15.5109
UID_H24_1_17_hem-3,-634.316,-50.0733,-109.548,120.723,93.0941,51.2615,-0.341541,-4.85108,-20.0972
UID_H24_1_1_hem-9,-524.956,-18.1215,-315.454,-46.1968,147.498,83.0768,61.4019,166.782,27.4939
UID_H24_1_2_hem-3,30.3396,87.2879,-7.73222,-0.568764,7.29823,0.0360694,-8.15855,-3.53135,0.189006
UID_H24_1_3_hem-7,27.3145,76.653,-14.7949,-4.94805,7.90479,-10.3986,-11.5108,9.72294,-16.5446
UID_H24_1_4_hem-13,69.943,-44.8512,12.2492,-25.5104,-1.44534,-17.7982,0.445378,-23.5374,-11.377
UID_H24_1_5_hem-4,-97.5874,-32.3076,-56.8967,-121.99,-66.8581,-102.71,36.0775,-27.8586,-5.37782
UID_H24_1_6_hem-7,31.2542,24.1952,9.75647,-15.3063,12.5843,-3.6348,8.3727,-0.00691632,-1.47302
UID_H24_1_7_hem-13,112.733,-32.5351,11.9538,20.6083,-5.85337,-3.78858,0.818463,7.13309,0.409333
UID_H24_1_8_hem-14,190.423,-416.781,103.269,-169.604,31.7417,112.885,31.7373,39.7008,26.8022
UID_H24_1_9_hem-6,192.404,-76.4668,-2.77928,31.6359,-17.0165,11.8842,11.1273,-4.91117,5.96855
UID_H24_20_10_hem-9,-601.208,-107.548,166.058,59.0819,-4.87587,-55.2822,-57.1167,16.584,19.7704
UID_H24_20_11_hem-4,104.981,14.3207,-6.60375,17.9686,-16.1071,8.30877,12.3338,5.51801,13.8433
UID_H24_20_1_hem-13,137.379,-60.1558,8.92317,14.0322,3.68494,17.4333,-5.1338,9.94602,18.8937
UID_H24_20_2_hem-7,-718.942,-209.529,-77.1492,107.803,20.9906,12.256,-21.9617,22.0727,38.0884
UID_H24_20_3_hem-12,138.628,-43.3102,35.394,5.99435,-1.82649,2.23275,-10.1757,18.6231,-6.84171
UID_H24_20_4_hem-11,-485.793,-122.925,369.112,-27.1708,79.0662,-103.891,-15.794,52.8441,70.2687
UID_H24_20_5_hem-4,13.7516,42.3336,11.7937,1.03561,-0.271551,-4.13822,20.6404,2.74516,19.1512
UID_H24_20_6_hem-10,14.8889,-9.90073,21.8409,-38.7438,34.8248,17.1094,24.2094,-11.0989,7.38211
UID_H24_20_7_hem-9,81.7512,50.3945,-4.9609,24.1035,-15.1048,-2.321,-2.40005,-7.89525,-10.7155
UID_H24_20_8_hem-9,92.5736,41.4326,-14.3461,25.2959,-16.5075,-5.64439,3.34424,-3.92815,0.216971
UID_H24_20_9_hem-12,-495.756,179.357,156.594,-16.1635,255.203,-240.895,22.0343,152.563,-74.0749
UID_H24_21_10_hem-6,134.734,-25.6006,-6.53488,7.54976,-5.39514,3.6045,0.848943,6.93598,-15.4276
UID_H24_21_11_hem-4,3.23199,36.4274,26.5759,-6.11369,19.4367,13.3542,-6.42275,-9.74899,5.84264
UID_H24_21_1_hem-8,82.3233,47.7913,-11.1944,22.6578,-16.9893,-6.59945,-1.06559,-0.166453,-1.0452
UID_H24_21_2_hem-4,100.98,3.27067,-10.6059,14.2733,-5.16083,-9.17982,20.7364,-4.54406,-30.1212
UID_H24_21_3_hem-4,54.2194,54.5412,-2.33944,13.0527,-15.3773,-6.42316,12.7624,-5.72475,-2.28254
UID_H24_21_4_hem-15,128.166,-47.9685,13.015,15.9129,-10.5071,1.98443,24.0908,-6.05831,-13.0973
UID_H24_21_5_hem-14,63.7227,-92.639,-16.1415,-47.9716,-7.77238,-6.02468,-41.5562,33.305,-9.6367
UID_H24_21_6_hem-5,82.4085,22.5807,-1.28043,12.9661,-3.00493,2.01734,-3.9629,-2.05094,1.75644
UID_H24_21_7_hem-6,50.3552,0.152988,-56.1781,-33.5078,-11.6719,-3.00401,-0.657708,31.6252,-4.22043
UID_H24_21_8_hem-12,112.067,-17.8972,-7.12289,23.7417,8.2533,15.1039,0.0084309,-11.5802,-8.87698
UID_H24_21_9_hem-4,1.4195,124.126,-16.3224,4.03823,-8.26946,-8.83237,-5.77428,2.05719,5.16147
UID_H24_22_10_hem-5,19.7908,89.2837,-0.748426,0.95085,1.16567,0.336797,-19.8722,-0.21206,-3.45969
UID_H24_22_11_hem-4,36.9374,54.88,6.47489,-10.9547,15.5755,6.36366,-13.3603,-4.76233,-6.71331
UID_H24_22_12_hem-9,48.0344,-13.777,-2.16885,0.826714,0.787768,-2.6561,-15.0024,22.1878,11.5137
UID_H24_22_13_hem-5,-577.015,-72.7798,205.901,8.08985,-53.3609,3.23718,27.2074,22.3003,33.1481
UID_H24_22_1_hem-3,82.7384,30.4022,-3.42343,17.9253,-10.3776,0.926603,-11.74,-6.09648,-4.5368
UID_H24_22_2_hem-16,287.07,-177.871,-10.809,54.03,-11.3716,6.53241,6.47243,-13.1823,-9.19625
UID_H24_22_3_hem-16,-692.468,-345.512,256.865,141.561,-193.33,52.7709,4.50201,-57.1927,-127.311
UID_H24_22_4_hem-9,169.011,-62.5214,9.97707,41.5568,-9.14959,13.5386,7.24806,-11.8163,0.854934
UID_H24_22_6_hem-8,143.314,-40.0592,-20.3918,23.7398,-27.0459,-8.3802,-1.13599,22.315,7.10472
UID_H24_22_7_hem-4,1.56288,70.3157,1.38194,-12.6609,6.77792,-4.78054,13.2612,-7.5099,3.13513
UID_H24_22_8_hem-9,-765.049,-118.852,-26.597,113.044,-54.72,26.8936,-21.6203,42.6144,25.7094
UID_H24_22_9_hem-2,-2.05431,89.0638,0.349732,-20.4181,28.021,5.4885,-12.9716,-5.77488,-5.90178
UID_H24_23_10_hem-10,70.3339,-69.9683,27.7431,-5.38588,32.8161,16.2547,-19.6833,6.32827,11.7651
UID_H24_23_11_hem-2,-73.7071,72.7806,-22.18,-85.5791,-16.9821,-29.8145,23.1544,2.81204,-14.5297
UID_H24_23_12_hem-6,31.2038,55.9494,5.52345,7.21251,4.71167,3.65109,5.68587,-8.79752,14.1853
UID_H24_23_13_hem-16,100.901,13.8436,-3.35128,15.4961,-4.64635,1.53679,0.428337,3.55981,-6.10722
UID_H24_23_15_hem-11,102.933,-185.178,-14.343,-110.512,51.5753,-0.436092,-41.1874,-125.208,-8.83399
UID_H24_23_1_hem,-655.856,-77.1473,-7.81777,130.76,22.296,-26.2275,-14.1926,-58.9298,-3.59737
UID_H24_23_2_hem-14,-440.161,-344.467,-344.842,200.664,31.6869,99.436,-23.033,29.1845,8.28529
UID_H24_23_3_hem-6,32.118,46.3308,6.78014,-10.7432,18.7643,2.13606,-17.8996,6.97091,-3.93084
UID_H24_23_4_hem-3,96.2884,-31.0952,11.0974,10.0178,-0.395439,-3.0549,0.732616,14.9372,3.75062
UID_H24_23_5_hem-6,29.2212,80.721,-10.7345,-4.23035,9.26374,-2.07908,-9.49767,2.01314,-0.56782
UID_H24_23_6_hem-7,81.7845,16.9417,7.40416,21.2533,-11.5052,3.43598,16.522,-10.6678,-3.34836
UID_H24_23_7_hem-4,-28.1959,92.7753,-2.37574,-28.5977,17.2108,-13.2919,4.16666,-7.61338,-9.12859
UID_H24_23_8_hem-5,23.0488,98.0789,-9.85235,1.78019,2.46152,-0.771262,-7.88984,-6.0022,-3.44015
UID_H24_23_9_hem-3,23.3173,98.0731,-11.1014,9.7956,-1.69416,-1.96948,-14.806,-8.45999,3.4458
UID_H24_24_10_hem-9,-26.0231,-124.204,-193.478,-215.918,-108.372,-42.0095,-76.4671,1.62962,-28.2082
UID_H24_24_1_hem-2,-726.164,-143.717,-101.683,100.206,13.5623,10.6681,-29.3963,38.7688,34.3072
UID_H24_24_2_hem-4,110.484,-5.23357,-5.80071,14.7696,-15.6814,-2.41218,-2.05638,12.7854,-2.55176
UID_H24_24_3_hem-6,71.9395,30.1015,-9.70938,5.71687,-1.54691,5.2984,10.4105,-0.773298,14.4012
UID_H24_24_4_hem-7,-420.084,-190.536,-333.477,-124.687,200.383,95.7322,6.46075,-155.88,-117.924
UID_H24_24_5_hem-21,-760.552,-118.843,-286.06,-60.0616,-224.385,-40.5299,78.4382,-166.345,156.542
UID_H24_24_6_hem,-692.778,-95.7724,-43.7475,94.2491,16.4418,4.3844,-43.3266,-20.1169,37.1472
UID_H24_24_7_hem-2,-34.7474,123.256,-0.180365,-16.0675,20.9532,-1.60963,-10.5877,-3.16652,-5.29562
UID_H24_24_8_hem-4,-676.389,-3.15905,177.047,34.6214,-99.5308,-12.7065,64.9915,-58.9271,26.9164
UID_H24_24_9_hem-8,83.516,15.1296,1.73052,7.96256,-0.359073,3.81214,4.50247,-2.60287,0.17757
UID_H24_25_10_hem-2,-32.3543,112.629,9.41699,-26.8978,28.642,1.41404,-15.303,-6.09018,-6.42841
UID_H24_25_11_hem-3,-517.838,-31.6522,-32.6492,-69.5335,172.739,34.5795,-78.7828,-2.12869,65.0961
UID_H24_25_1_hem-11,96.7998,28.7362,-5.03938,20.6273,-18.1445,-4.77781,1.98751,-9.44683,-6.10897
UID_H24_25_2_hem-2,18.0724,89.4544,-4.78461,6.65355,3.86081,-1.54501,-13.9634,-6.02334,-2.52629
UID_H24_25_3_hem-5,-508.601,-22.2819,-171.812,-209.282,-182.364,-70.0021,-11.4095,-30.601,-45.5206
UID_H24_25_4_hem-2,-28.4822,91.7019,4.65307,-15.9696,27.2359,7.88454,-10.3693,0.756233,17.0186
UID_H24_25_5_hem-22,-621.296,-373.447,246.94,158.48,-45.6073,-157.287,-19.144,-2.12336,-23.2749
UID_H24_25_6_hem-3,22.1945,104.216,-6.17081,14.6037,-3.06496,-1.07807,3.60536,2.76506,7.70514
UID_H24_25_7_hem-5,31.68,41.9306,-1.28309,13.9981,-21.0021,4.26686,25.4439,6.47905,-2.62467
