Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_67_8_4_all-9,195.577,104.669,-26.9579,-2.73348,-26.1438,22.6626,-15.0278,82.3211,17.9
UID_67_8_5_all-19,228.516,109.076,-29.6699,-19.5339,1.43639,4.62163,-10.8226,36.7141,4.91142
UID_67_9_1_all-14,174.226,51.8812,-18.2157,7.02237,52.8041,-6.95577,10.7576,7.25311,10.2637
UID_68_10_1_all-11,222.382,69.7166,-34.6682,-46.1701,-27.3351,-18.4728,-0.769249,24.8799,-16.6522
UID_68_10_2_all-7,76.8254,183.341,-7.26262,-16.444,-57.5578,-56.188,84.8215,28.0516,2.60237
UID_68_10_3_all-20,233.183,140.642,29.7634,10.6616,-41.0596,-20.0048,9.7365,30.0641,16.7358
UID_68_10_4_all-14,214.719,125.676,-49.0953,-49.6368,14.6089,5.11285,8.57377,2.64039,-6.42695
UID_68_10_5_all-11,-562.542,-15.9264,416.858,115.986,-63.1093,305.686,122.52,-57.0931,56.7005
UID_68_10_6_all-11,146.179,89.5469,15.4195,-26.6672,-31.6538,-42.9746,24.1891,-53.8282,-16.5284
UID_68_11_1_all-7,-386.786,-274.211,-38.6729,131.266,87.8178,-174.716,-138.082,-85.9619,89.2142
UID_68_11_2_all-14,-943.816,-32.1087,-163.377,29.7549,-340.651,128.301,69.3016,33.9093,40.1929
UID_68_11_3_all-26,211.685,125.536,32.9441,-64.3744,-64.9851,-1.3649,-5.54898,-46.4149,-0.608456
UID_68_11_4_all-8,-663.223,49.5404,-449.14,167.841,26.9703,-109.347,-43.4142,6.19225,6.60919
UID_68_11_5_all-14,200.802,50.8789,-19.7935,-17.447,7.47873,-20.6992,10.3964,-0.318389,-11.0157
UID_68_11_6_all-15,216.845,22.3035,-23.7586,-48.146,-13.3075,21.7422,2.88329,-7.00094,-3.13604
UID_68_11_7_all-10,-655.409,-179.236,-534.65,187.777,-69.9936,-134.223,-72.1295,-21.7274,46.5617
UID_68_12_1_all-6,29.5155,178.395,79.7682,-3.73709,-100.324,-105.289,6.15658,-16.2046,-16.022
UID_68_12_2_all-4,91.7083,62.8892,-55.4166,-32.6015,-35.8626,-21.5535,27.2053,-7.98889,-63.2972
UID_68_13_1_all-15,242.494,58.7884,-11.1346,-64.3425,-30.8827,22.595,-11.8322,6.21798,-7.34022
UID_68_13_2_all-8,154.903,116.266,-5.35397,11.0728,7.90677,4.96934,-51.1948,-53.2685,-32.0395
UID_68_13_3_all-3,238.151,144.095,-42.3629,-27.1442,27.8617,36.4177,-9.05217,42.0032,11.7989
UID_68_14_1_all-5,-574.443,178.755,467.665,249.89,-73.3651,117.015,-152.16,38.0813,-65.0731
UID_68_14_2_all-12,181.347,73.4572,-49.1082,5.78971,58.6605,28.8959,10.6935,13.2009,24.2677
UID_68_15_1_all-33,231.507,160.142,-69.5369,33.3027,90.5827,-9.05973,15.368,14.96,-8.28453
UID_68_15_2_all-29,228.059,127.737,16.7059,-36.5818,-26.5763,-2.18449,-59.9331,-54.9195,-2.93065
UID_68_15_3_all-6,255.304,108.684,-9.36316,-39.0572,-21.5735,-19.9712,13.2103,37.9665,-5.93171
UID_68_16_1_all-18,259.035,45.9146,-7.5263,-62.0663,-13.8111,14.8717,-4.70767,-9.29758,6.47998
UID_68_16_2_all-23,131.871,83.3479,-71.5049,32.496,70.1985,-20.2097,29.2289,11.7882,-8.55377
UID_68_16_3_all-18,240.785,104.732,-35.5829,-19.2194,13.4128,5.5499,-1.95339,24.2259,2.82728
UID_68_17_1_all-19,122.453,208.996,-93.1826,31.8738,55.8242,-12.2716,-15.3522,14.4514,-9.24213
UID_68_19_1_all-11,220.623,107.21,-24.1856,-27.2347,23.762,-1.32949,0.173516,-1.85628,-1.12827
UID_68_19_2_all-26,182.531,119.833,-17.0197,-5.19378,5.0679,34.7637,-24.1603,0.96822,7.48666
UID_68_19_3_all-22,268.518,99.1393,-5.09977,-44.6485,-24.7487,21.3622,-28.4706,21.4337,2.65906
UID_68_1_1_all-18,-509.637,141.036,346.647,31.6774,-164.339,123.679,51.3071,65.7881,121.871
UID_68_20_1_all-18,128.297,236.917,33.3228,-4.68559,32.4902,-13.3153,-43.6657,86.8104,20.3561
UID_68_20_2_all-7,253.557,81.1163,-18.2828,-39.2996,15.9473,2.5225,1.20336,5.55685,-12.3588
UID_68_20_3_all-16,254.589,109.447,-35.4888,-33.912,17.9346,13.4165,1.99936,0.711661,-10.351
UID_68_20_4_all-9,217.131,26.8619,6.80888,-34.6898,0.727244,10.3572,-5.30236,-5.17539,8.83418
UID_68_20_5_all-11,229.664,93.6024,-29.3733,-31.5129,3.57893,-4.12363,-11.3041,14.9134,-16.9324
UID_68_20_6_all-6,-428.926,169.788,334.133,173.428,-171.313,-16.3603,-196.798,-59.3356,59.4669
UID_68_20_7_all-13,187.047,24.1933,8.66932,-29.9799,-26.0825,-0.172744,-13.1567,14.1768,1.59546
UID_68_21_1_all-7,123.053,80.8264,-11.4853,54.3202,21.1207,48.2294,-31.3722,17.3982,-8.56779
UID_68_21_2_all-11,118.055,63.3159,39.8643,-3.70691,-53.3424,-91.6739,77.7073,-36.6665,-10.2198
UID_68_21_3_all-14,154.279,68.8698,-40.7053,-17.4434,33.6484,-15.4719,6.07839,-7.97728,-20.1327
UID_68_21_4_all-20,-133.32,111.437,261.083,-68.3638,-175.558,-183.773,75.7251,-49.172,18.35
UID_68_21_5_all-22,195.721,27.043,-2.94467,-50.3879,-28.2116,-0.00991943,8.8814,6.92887,-3.53504
UID_68_21_6_all-13,188.773,53.8362,14.2481,-17.1329,-48.5861,-12.6119,29.2349,-6.98595,-20.5507
UID_68_21_7_all-10,197.004,29.81,-12.181,-40.4462,8.59307,3.98192,-12.0486,-2.59404,-7.26873
UID_68_22_10_all-12,171.493,-9.02304,-4.84265,-27.0638,-15.1519,-1.04622,13.1228,8.96805,2.94331
UID_68_22_11_all-25,160.962,47.9704,35.0144,-1.1646,0.603274,35.4936,-29.8389,-10.9273,19.8746
UID_68_22_12_all-9,133.488,-61.8289,5.64942,-41.0104,-16.2083,3.57266,10.1425,7.99914,6.22231
UID_68_22_13_all-14,134.549,-52.0222,5.60551,-31.6412,-20.2105,2.91955,-9.3108,10.897,-0.372634
UID_68_22_1_all-19,169.95,34.7247,-21.9489,-23.1373,16.1387,12.5754,-7.92489,0.374579,-3.87717
UID_68_22_2_all-18,157.204,-0.54694,-6.21739,-30.4872,-10.0407,5.19355,-10.544,-7.46373,-8.26776
UID_68_22_3_all-17,158.57,3.80877,-8.0443,-25.5408,0.348414,0.0502674,1.99935,-4.51626,-6.13225
UID_68_22_4_all-7,65.558,80.2064,73.1554,61.8203,-11.1392,126.874,-1.27383,-70.6821,3.80912
UID_68_22_5_all-15,168.43,-12.3105,-2.1702,-37.4363,-25.1922,16.2255,-18.192,20.0399,-3.71671
UID_68_22_6_all-14,167.788,-3.99392,5.59963,-22.6321,-28.1631,-7.73972,4.84942,27.5064,1.14986
UID_68_22_7_all-18,61.3826,24.2145,53.0843,18.0405,-60.8885,9.65497,4.14672,-33.365,-13.7801
UID_68_22_8_all-3,7.76872,29.384,73.6524,-10.0418,-30.6174,-89.2897,74.0256,23.3167,32.2037
UID_68_22_9_all-16,211.041,64.3207,-58.3402,-41.4229,-50.8928,20.3755,-4.74771,-12.7304,-42.0644
UID_68_23_10_all-9,140.684,52.6734,-25.8418,-14.8803,-1.26405,-33.5651,53.3911,1.22569,-11.1202
UID_68_23_11_all-15,152.823,65.3484,-40.8312,-18.8236,32.2969,-14.3145,6.2412,-9.24706,-20.7508
UID_68_23_12_all-15,-170.216,119.073,243.765,-71.2604,-169.899,-198.902,70.9085,-35.5546,-2.02492
UID_68_23_1_all-10,218.331,48.3155,1.94191,-40.6596,-10.1491,21.6664,16.1673,20.7072,29.6076
UID_68_23_2_all-9,193.84,31.0526,-16.5639,-17.9236,10.6962,9.91903,7.69339,13.8211,8.02793
UID_68_23_3_all-19,162.469,51.0999,-12.8087,-51.3498,-46.181,-36.2509,34.9879,22.746,-12.4446
UID_68_23_4_all-8,238.455,77.8251,-49.8261,-59.3457,8.23158,18.5304,-16.85,18.0678,1.72976
UID_68_23_5_all-2,229.831,138.95,-12.8868,-14.9515,9.55989,35.6493,-31.0329,-26.826,-10.5196
UID_68_23_6_all-12,264.472,59.8867,4.32087,-65.6302,-22.4854,18.8965,-19.4936,-10.2981,5.47566
UID_68_23_7_all-12,187.55,39.5465,-17.7105,-21.773,13.0813,10.4066,-7.23178,-8.32221,-4.04106
UID_68_23_8_all-6,186.995,87.6682,-13.927,-20.2945,-7.21381,50.9062,-20.8484,-10.5162,-14.6468
UID_68_23_9_all-11,110.877,76.3451,24.606,80.3729,5.73922,9.50997,13.3071,33.6857,33.6735
UID_68_24_1_all-14,137.117,236.594,30.3593,6.27318,18.297,-11.1441,-51.2642,73.2968,22.5992
UID_68_24_2_all-8,253.639,80.6293,-20.2046,-38.9743,15.4291,4.44568,0.594441,10.1483,-11.3561
UID_68_24_3_all-12,254.422,112.648,-32.2341,-33.9855,15.6415,8.53015,3.63213,0.323244,-8.07551
UID_68_24_4_all-10,218.721,24.4222,4.97867,-34.8891,2.46675,7.42996,-3.45032,-4.15681,10.3053
UID_68_24_5_all-12,228.044,95.9622,-25.2446,-32.9176,1.09837,-5.33652,-8.22929,13.0611,-17.4259
UID_68_24_6_all-6,-436.488,176.802,329.197,194.945,-165.854,-26.6077,-192.79,-42.6918,30.064
UID_68_24_7_all-16,165.742,56.0998,27.2502,-6.77142,-34.1019,-7.33677,-31.026,-0.497647,6.93406
UID_68_25_1_all-9,271.935,69.4762,6.25862,-53.2285,-14.24,9.4465,-11.3548,4.20255,1.84712
UID_68_25_2_all-13,270.712,65.1696,-3.44929,-67.6065,-20.0049,11.1189,-7.09501,-0.117715,-0.150855
UID_68_25_3_all-10,226.294,52.4984,7.25306,-40.9852,-26.6402,43.3249,-13.2127,-21.4541,-14.4021
UID_68_25_4_all-7,249.533,88.7903,-50.4601,-60.6421,-11.0867,-20.8176,-26.4146,1.26329,-11.5725
UID_68_25_5_all-7,98.3622,251.324,53.6081,125.244,-75.7529,52.0671,-88.803,45.0806,26.5148
UID_68_25_6_all-18,197.573,91.2568,-12.506,-23.7719,16.1472,1.69288,47.3736,-1.86772,10.3735
UID_68_25_7_all-11,128.885,163.113,6.25344,33.4428,-17.1437,-36.6676,-41.511,-2.87624,-3.21151
UID_68_26_1_all-7,145.546,18.1424,-2.81408,-13.8822,5.81629,-36.4264,35.8818,-6.89841,-11.6934
UID_68_26_2_all-15,111.166,-68.6822,-4.8187,-14.25,-1.06555,4.03633,-4.39517,2.40101,8.32455
UID_68_26_3_all-6,230.197,54.2166,7.7245,-47.7904,-23.9764,23.89,-6.66233,-11.4982,9.58521
UID_68_26_4_all-18,154.719,-18.514,15.1547,-29.669,-9.6523,6.0229,-0.435584,-32.3948,1.15634
UID_68_26_5_all-10,185.678,42.9063,-16.2133,-34.5959,0.253127,16.0599,-16.2112,7.13321,-2.04172
UID_68_26_6_all-15,254.054,49.0477,3.27026,-53.6698,-29.1453,-3.68087,8.21036,17.956,-2.98981
UID_68_26_7_all-10,181.031,40.8999,-23.6192,-32.9126,-3.66314,6.59173,7.09369,9.58923,-3.59727
UID_68_27_1_all-12,204.383,18.3107,-2.86211,-34.6802,0.663221,1.86343,8.63749,5.19791,0.923981
UID_68_27_2_all-20,206.153,81.2417,-18.1297,-31.7443,-9.10805,19.2969,-1.26328,-13.4905,-2.17227
UID_68_27_3_all-15,-258.939,121.204,176.329,-73.4376,-246.311,-196.329,123.055,41.2934,-6.998
UID_68_27_4_all-19,171.132,88.6547,-24.8139,-16.1384,26.3108,-6.83678,-7.65972,-41.4475,-21.6171
UID_68_27_5_all-15,128.81,104.789,95.6504,57.3737,-7.49392,-37.5591,-2.38681,-92.3377,-10.4766
UID_68_27_6_all-13,204.585,40.5378,-27.1253,-15.0502,2.61205,29.4711,22.7772,-4.24909,2.76421
UID_68_27_7_all-5,145.015,-57.2047,6.46598,-31.1881,-14.8708,5.34168,-2.40408,-2.53393,5.08642
UID_68_27_8_all-11,154.517,-27.7421,13.8292,-28.7409,-29.0338,4.80537,-1.38721,6.56219,1.78132
UID_68_27_9_all-16,147.896,-22.3963,-13.0155,-25.006,2.8536,-1.35717,4.13307,3.51727,-3.68638
UID_68_28_1_all-17,155.637,-16.1732,-15.5938,-25.7428,1.2394,-1.26774,4.66524,4.12104,-2.91711
UID_68_28_2_all-8,128.136,-43.0583,-7.88468,-13.3041,13.5574,7.79526,11.5743,-11.1512,-1.67223
UID_68_28_3_all-22,179.479,19.648,-22.722,-37.4596,-1.46819,-3.55255,11.9132,2.04321,-8.36347
UID_68_28_4_all-16,159.011,-1.51146,-6.95899,-9.75308,2.87444,-2.64938,-7.9564,0.107175,-2.37897
UID_68_28_5_all-11,264.355,79.8633,-2.95121,-64.1003,-39.2802,18.2602,-5.2157,8.49135,-0.337054
UID_68_28_6_all-10,162.267,55.4243,9.66027,-34.8448,-59.7842,-46.8086,35.0233,6.59337,-20.374
UID_68_28_7_all-13,85.0914,26.4366,1.99824,7.15969,-66.4382,39.1632,88.109,-4.66076,19.6972
UID_68_28_8_all-16,206.316,20.8012,21.0711,-36.2071,-17.8056,12.6422,-5.35905,-28.4737,-0.136616
UID_68_28_9_all-11,129.987,24.4727,0.978413,14.2588,28.574,-3.86007,-8.49575,9.01966,11.829
UID_68_29_10_all-9,119.363,-46.6532,-8.08625,-15.5896,10.0522,5.15032,15.0411,-12.3577,-3.3137
UID_68_29_11_all-11,195.185,21.8552,-11.226,-56.3717,-10.0741,7.49833,3.70393,2.67697,5.49139
UID_68_29_12_all-13,150.721,-5.48913,-3.99791,-18.064,14.5518,-6.55491,-9.46667,4.04123,-2.70458
UID_68_29_1_all-28,222.352,10.4178,2.00208,-56.1778,-19.2304,14.3668,-11.7606,-11.5544,-3.3733
UID_68_29_2_all-16,177.798,85.6705,-28.8328,-20.6205,27.4502,-2.06395,-7.95057,-40.4728,-23.7475
UID_68_29_3_all-14,141.513,-58.1071,8.1798,-32.179,-9.26064,9.19022,9.62658,-4.18622,10.261
UID_68_29_4_all-12,218.239,67.6776,-38.369,-33.5968,10.4561,20.0058,6.96857,8.63999,2.5516
UID_68_29_5_all-13,124.875,-53.9833,-3.11213,-42.2894,-27.9543,4.63365,-3.6341,0.463811,-7.42399
UID_68_29_6_all-15,150.671,-9.44222,-17.2162,-23.5736,16.8251,4.29342,6.5908,-2.68756,-3.55227
UID_68_29_7_all-18,166.391,-2.694,26.495,-31.0514,-29.0089,0.975249,-4.06232,-31.2421,1.27966
UID_68_29_8_all-13,146.245,-21.2715,-16.121,-22.8999,3.5979,-1.653,5.10534,3.82519,-2.56479
UID_68_29_9_all-12,181.197,5.7141,-5.98099,-37.9641,7.49976,-6.67224,7.36706,12.2159,1.52161
UID_68_2_1_all-11,244.135,91.3771,-32.8009,-54.6328,14.2178,31.6028,-40.5415,-18.8429,-13.3764
UID_68_2_2_all-10,-720.438,-27.3726,-317.718,2.32948,-53.9201,20.4707,0.715631,32.2407,83.3431
UID_68_2_3_all-10,194.844,24.1505,-9.24494,-31.0062,1.50955,7.4625,5.23871,2.74659,-1.03778
UID_68_2_4_all-10,-303.614,64.5333,432.42,-117.894,-131.173,-71.5232,74.075,8.84776,109.395
UID_68_2_5_all-22,187.619,110.362,-38.2971,-15.9605,18.5717,-21.815,17.7253,-15.042,-23.2899
UID_68_2_6_all-17,233.408,88.9483,-15.0741,-54.0434,8.45078,8.2619,-21.016,-5.90391,0.0109226
UID_68_30_10_all-17,209.699,106.165,-17.8576,-24.3772,1.03107,-29.0864,-5.53043,-23.1246,-22.8999
UID_68_30_11_all-3,92.7173,40.2459,51.4669,8.76973,-76.1775,-25.4616,-13.0159,-13.8267,5.81489
UID_68_30_1_all-5,198.597,19.9598,-5.37146,-56.654,-11.3888,23.6561,-14.796,-14.6391,-4.93109
UID_68_30_2_all-17,144.026,-45.7157,-3.23323,-42.0281,-24.5972,5.50132,0.107491,14.1194,7.70738
UID_68_30_3_all-11,69.9426,92.0558,55.4251,29.8864,-76.5872,-108.811,56.2797,1.5831,-5.67355
UID_68_30_4_all-11,158.497,-38.6368,-3.26282,-36.7199,-18.4607,1.68827,-10.2707,-9.98849,-1.99631
UID_68_30_5_all-9,85.5372,-41.7624,-1.05836,-22.9286,-8.56805,-17.0367,15.897,-12.2738,-6.23432
UID_68_30_6_all-17,182.179,-5.90399,5.44064,-27.7432,-1.20042,15.814,1.3341,2.16878,7.23077
UID_68_30_7_all-16,136.76,172.178,34.6282,-64.7343,-40.7682,-34.8539,33.3661,-31.5645,38.2415
UID_68_30_8_all-13,148.467,-48.6347,5.56645,-33.7241,-13.7212,-3.48808,4.52436,-8.24061,-0.247342
UID_68_30_9_all-12,211.499,64.9739,-25.6738,-15.7466,8.73644,-2.38829,27.8261,-3.04461,-1.23523
UID_68_31_1_all-20,232.411,116.316,-1.96136,16.5021,-39.4374,-65.8094,13.4483,25.4687,-15.4416
UID_68_31_2_all-22,180.606,48.9338,-0.572191,-28.6604,-33.5567,17.6298,-19.4872,26.9631,5.2166
UID_68_31_3_all-22,240.724,61.3253,-37.4163,-55.7246,-16.0356,26.8367,-7.77326,17.8387,6.1389
UID_68_31_4_all-20,152.269,45.8517,55.9605,-27.716,-123.459,-37.4364,-4.32515,44.3164,-0.341963
UID_68_31_5_all-16,142.321,27.937,-23.4696,-25.9551,-10.1569,-16.0872,6.70175,-17.1253,-21.5624
UID_68_31_6_all-13,245.924,64.7783,-4.4549,-42.5845,10.177,40.1769,-15.0414,-4.32724,12.8521
UID_68_32_1_all-7,-754.734,22.6513,293.322,-188.765,-42.0355,-198.83,-60.5341,134.256,-62.3761
UID_68_32_2_all-22,176.349,36.7955,-9.61755,-4.2123,11.0216,55.2161,-15.1618,0.0957108,5.67521
UID_68_33_10_all-11,81.0199,48.103,-48.0601,21.8143,62.5247,-8.44848,12.5314,-0.814797,-6.26196
UID_68_33_11_all-7,73.064,20.5318,15.25,8.55295,-21.6352,-59.2935,37.0995,-8.17489,-9.32505
UID_68_33_12_all-6,-13.1306,20.678,60.5387,-4.33384,-93.2932,-117.465,87.8404,-41.6456,7.42294
UID_68_33_13_all-9,189.892,55.1579,-6.68609,-5.26135,-8.13804,-1.12883,-1.83033,42.3362,15.4873
UID_68_33_1_all-9,143.028,64.6944,28.7353,-11.1237,-111.136,48.2689,20.6811,-21.7921,-37.6301
UID_68_33_2_all-15,248.273,52.3217,-1.71637,-51.234,-23.7181,12.9001,-12.4492,20.5672,3.20965
UID_68_33_3_all-8,-49.6357,-71.4221,41.2995,160.539,-23.9344,79.977,178.798,44.4759,-0.754422
UID_68_33_4_all-18,222.083,52.7219,-14.4278,-61.5472,-16.6342,17.502,-6.78527,4.1729,-0.26714
UID_68_33_5_all-3,197.143,67.718,-20.7364,-32.806,8.51665,8.97919,0.174017,-14.9528,-11.0959
UID_68_33_6_all-12,196.926,67.8113,-8.56773,-6.09612,-0.382047,-7.43998,-9.20386,11.8356,-1.1083
UID_68_33_7_all-10,156.521,-53.0455,6.69022,-49.2512,-26.1802,6.16703,-0.796852,-0.677811,-1.8297
UID_68_33_8_all-20,128.741,-13.9816,0.698,2.73449,26.4171,2.28353,15.8793,11.9302,17.4552
UID_68_33_9_all-12,148.246,-37.9332,-1.40487,-16.7487,4.71462,0.12691,0.680603,1.98947,3.99462
UID_68_34_10_all-15,207.661,215.318,-93.063,62.1583,154.152,-5.54079,12.9611,47.0371,-16.6883
UID_68_34_11_all-9,190.849,134.715,5.47315,20.6551,2.84623,60.7856,-35.2947,-37.9686,10.4182
UID_68_34_1_all-17,218.515,77.2197,-27.2738,-32.1285,9.78616,26.2824,-9.3549,21.5675,9.8273
UID_68_34_2_all-12,243.255,80.1572,-32.2114,-60.9758,-25.5827,35.4064,-8.52911,-10.7586,-12.2192
UID_68_34_3_all-11,117.543,-26.3699,33.5342,-8.91069,-66.2012,-28.7686,3.09151,7.57042,21.0405
UID_68_34_4_all-12,108.321,-42.6542,42.4832,1.1778,-17.9176,20.1226,-38.7832,-38.5173,-9.27507
UID_68_34_5_all-12,129.109,-25.6965,2.48939,-41.9266,-13.6323,2.49225,-4.76487,13.3703,-4.71438
UID_68_34_6_all-14,263.569,60.003,2.27145,-65.9353,-15.8687,4.45631,7.28558,18.9416,3.12292
UID_68_34_7_all-6,166.57,73.9233,-27.1713,8.96787,57.0037,-9.41851,-11.726,-7.22119,-11.0848
UID_68_34_8_all-15,177.506,11.8068,5.6959,-38.2684,-17.3821,11.175,-14.0747,-3.74801,5.80476
UID_68_34_9_all-11,159.567,-6.8567,-6.32569,-27.3525,-13.5087,-9.82131,32.749,-4.52026,-7.34665
UID_68_35_10_all-9,65.1675,77.3096,19.5375,-20.6493,-54.501,-63.7705,58.8367,-0.0686452,7.32186
UID_68_35_1_all-10,220.793,88.8151,-5.29769,-22.1222,13.7471,7.79508,-11.7554,-26.0056,-0.0195955
UID_68_35_2_all-12,195.496,-6.49123,-2.3273,-42.08,-6.91737,8.76629,5.49999,-4.98846,-0.328445
UID_68_35_3_all-7,125.307,18.4593,6.59918,-42.2143,-14.2754,-14.434,-12.8908,11.2121,-1.24889
UID_68_35_4_all-2,41.8839,125.061,-84.8249,-7.29235,58.3916,-87.0831,-92.2453,17.6225,-5.83615
UID_68_35_5_all-4,-16.3524,176.358,122.727,54.4003,-28.0247,-89.5092,86.4342,-67.4027,30.2436
UID_68_35_6_all-16,167.961,107.352,76.1936,-78.9268,-82.8294,-79.539,34.9754,20.0565,5.53434
UID_68_35_7_all-12,107.06,-19.3921,-21.9862,-5.96787,31.1811,-7.472,17.494,-0.481428,-3.75209
UID_68_35_8_all-17,112.317,-77.9189,7.97123,-30.6436,-15.7701,6.36226,7.91091,-8.09451,-2.35023
UID_68_35_9_all-12,212.042,51.8189,6.27369,-53.1304,-23.88,-0.862214,10.2588,-16.3828,0.730022
UID_68_36_1_all-14,92.7932,-37.0773,-14.8241,-21.8367,9.93178,10.0282,1.05132,-7.25795,1.77586
UID_68_36_2_all-15,203.141,35.3204,44.197,-25.32,-54.4667,-13.251,16.4277,-26.1259,-4.92187
UID_68_36_3_all-7,192.857,34.2293,-5.97364,-17.9424,12.7462,38.485,0.395162,3.93746,17.4825
UID_68_36_4_all-4,144.867,177.386,-5.18247,46.8676,3.06043,-13.9759,-30.4782,34.5605,6.30029
UID_68_36_5_all-15,183.235,51.2775,-25.3079,-5.23044,23.2159,5.43419,32.3393,11.6645,4.17614
UID_68_36_6_all-12,92.5739,-98.3973,2.22856,-23.7462,-1.64258,2.98363,5.92935,-10.5112,2.34472
UID_68_36_7_all-8,208.884,155.793,15.0126,63.0687,-11.9917,13.3259,-1.39364,58.9263,2.20909
UID_68_36_8_all-8,73.6816,13.1875,-31.6288,37.2606,19.4352,-16.9325,-6.71902,43.537,-1.89704
UID_68_36_9_all-12,178.732,18.7023,15.6864,-34.2426,-28.3529,4.13195,-5.55557,-9.03978,-0.444276
UID_68_37_10_all-11,104.691,-77.2645,4.59159,-25.836,-9.30448,-1.21461,-1.24683,6.42759,-5.94288
UID_68_37_11_all-12,200.8,16.2294,-7.92428,-8.32943,-32.9477,-11.0363,23.8902,-6.06773,-5.29987
UID_68_37_12_all-6,157.441,31.0817,-18.5193,-31.6909,8.91998,4.8015,4.08499,-14.5085,-3.01001
UID_68_37_13_all-17,119.748,-25.7114,3.56563,-20.774,-15.7231,-10.6308,5.31923,-7.51964,-6.74898
UID_68_37_14_all-15,141.677,25.9406,25.5668,5.18368,-57.3362,-12.837,16.3549,28.1039,-4.47797
UID_68_37_15_all-7,134.941,43.3206,17.3547,-8.22806,-16.955,-14.5782,3.75458,-42.9568,0.685062
UID_68_37_1_all-12,145.346,-21.6172,-20.4879,-15.806,6.2026,0.266514,16.8927,0.570837,-1.13767
UID_68_37_2_all-17,188.417,5.1622,10.6805,-29.3655,0.449895,-10.7303,-2.46962,-15.5059,-3.64002
UID_68_37_3_all-8,121.616,71.756,8.91542,-21.7923,-34.795,-31.5566,27.9008,-5.5505,2.58066
UID_68_37_4_all-10,84.6697,-50.841,-16.3437,-24.8001,4.06329,6.6454,5.20785,-1.9174,0.998665
UID_68_37_5_all-7,228.076,62.32,-8.11138,-67.3365,-15.3344,24.2546,-46.3664,-6.3307,-8.09725
UID_68_37_6_all-9,154.955,22.5911,-32.165,-9.36399,7.3398,15.226,-2.1409,21.3406,1.4939
UID_68_37_7_all-21,212.827,86.6729,-19.1023,-31.0245,-26.1328,-3.68473,35.214,39.7206,9.7049
UID_68_37_8_all-5,160.17,-20.4856,-2.37754,-37.755,-5.75403,1.66975,16.8872,-4.50546,1.01264
UID_68_37_9_all-10,127.649,-41.9794,-15.0078,2.81575,16.5451,-22.0452,10.813,0.128847,9.05702
UID_68_3_1_all-6,-832.408,50.8458,-250.017,43.0984,-130.243,92.7277,-37.8642,3.22643,77.3873
UID_68_3_2_all-13,191.523,10.1789,-9.72227,-26.2742,5.48561,31.5937,-5.98862,-4.51703,-1.47326
UID_68_3_3_all-8,121.457,21.1667,-31.3583,25.2067,32.8228,9.4973,16.4831,27.7959,0.189
UID_68_3_4_all-22,203.442,50.103,-10.4987,-11.1909,26.1006,3.53307,3.1114,3.91805,9.09067
UID_68_3_5_all-10,140.29,23.5709,-46.2472,-51.068,-7.95349,6.0482,-8.89534,27.4463,-2.98362
UID_68_3_6_all-9,-648.271,169.313,329.487,126.342,-40.1151,133.595,-7.63776,53.8018,17.1586
UID_68_4_1_all-14,245.214,67.9944,-11.6893,-31.7076,-16.2229,-8.25899,-6.13683,21.0564,-8.81382
UID_68_4_2_all-13,183.954,300.272,-64.5103,99.2819,172.488,-28.3731,4.74892,102.923,-4.29672
UID_68_4_3_all-10,138.103,129.445,-19.7502,-0.799059,61.874,-24.3667,24.3757,-19.782,-7.73418
UID_68_4_4_all-25,243.513,61.0947,-9.00635,-48.913,-12.757,27.5259,-12.5346,8.63491,8.48299
UID_68_4_5_all-21,255.471,124.361,-28.1958,-18.8875,25.1902,28.8543,-0.902508,8.74841,7.24072
UID_68_5_10_all-9,109.795,-11.3061,-34.7357,11.9699,43.1595,-3.01066,16.1843,9.87906,8.3012
UID_68_5_11_all-16,195.622,71.9012,-1.01611,-4.1884,17.9417,24.5598,-13.3545,5.8419,16.5888
UID_68_5_1_all-13,235.637,55.9662,9.85951,-51.8894,-24.7764,15.278,-4.25495,-25.1056,-0.0350677
UID_68_5_2_all-12,179.959,120.921,-61.8438,9.34038,70.8052,-3.1728,17.8045,11.9219,-8.79614
UID_68_5_3_all-11,172.959,31.3292,-15.9935,-8.18285,9.736,3.4508,2.75764,18.1699,-1.41764
UID_68_5_4_all-10,195.665,155.272,-78.8913,32.1615,76.6337,-2.57215,34.0007,40.3285,18.9625
UID_68_5_5_all-5,-229.963,158.874,182.957,138.218,-246.597,-164.517,8.47581,-78.6559,-69.3051
UID_68_5_6_all-8,151.399,-3.02729,-15.9878,-7.04558,15.253,5.21756,16.1976,4.64373,-7.39607
UID_68_5_7_all-10,209.223,34.2181,-14.4048,-36.2149,5.3719,12.9243,1.56095,-0.462286,0.486612
UID_68_5_8_all-5,45.3903,39.2835,79.3121,14.5001,-136.316,-63.4699,-23.3282,-35.9167,-29.2976
UID_68_5_9_all-12,183.66,13.4622,-7.24198,-34.6954,8.34052,8.50185,0.784597,-4.58534,4.80384
UID_68_6_1_all-10,182.383,53.1805,-41.4948,-14.2132,22.8858,-1.18127,16.5763,-7.47967,-14.5556
UID_68_6_2_all-9,186.78,69.757,-39.9721,-63.8737,-8.15695,26.2602,-5.82553,3.36505,-4.27184
