Contour,Normalized Curvature
UID_52_5_5_all,26.0456
UID_52_5_6_all,65.573
UID_52_6_1_all,7.96689
UID_52_6_2_all-12,24.3223
UID_52_8_1_all-20,118.842
UID_52_8_10_all-9,160.232
UID_52_8_11_all-3,33.8408
UID_52_8_12_all-7,47.7939
UID_52_8_13_all-17,182.514
UID_52_8_14_all-29,43.863
UID_52_8_2_all-17,30.8919
UID_52_8_3_all-13,46.6887
UID_52_8_4_all-7,128.136
UID_52_8_5_all-19,33.9022
UID_52_8_6_all-18,39.2143
UID_52_8_7_all-13,191.132
UID_52_8_8_all-21,250.079
UID_52_8_9_all,29.2356
UID_52_9_1_all-17,122.75
UID_52_9_10_all-13,290.729
UID_52_9_2_all-19,41.0115
UID_52_9_3_all-3,68.4238
UID_52_9_4_all-7,37.4213
UID_52_9_5_all-12,27.0487
UID_52_9_6_all-6,50.2927
UID_52_9_7_all-2,50.1916
UID_52_9_8_all-4,47.4379
UID_52_9_9_all-4,49.7468
